,date,Metallica,Alphabet
245,2019-09-15,8,31
246,2019-09-22,15,33
247,2019-09-29,12,30
248,2019-10-06,13,29
249,2019-10-13,10,30
250,2019-10-20,11,29
251,2019-10-27,9,34
252,2019-11-03,9,30
253,2019-11-10,8,30
254,2019-11-17,10,31
255,2019-11-24,10,25
256,2019-12-01,9,33
257,2019-12-08,9,24
258,2019-12-15,9,26
259,2019-12-22,8,20
260,2019-12-29,8,24
