,date,Coldplay,Alphabet
0,2015-01-04,14,23
1,2015-01-11,10,15
2,2015-01-18,5,21
3,2015-01-25,9,30
4,2015-02-01,4,8
5,2015-02-08,8,34
6,2015-02-15,4,21
7,2015-02-22,4,14
8,2015-03-01,6,39
9,2015-03-08,6,21
10,2015-03-15,6,23
11,2015-03-22,0,18
12,2015-03-29,0,26
13,2015-04-05,18,22
14,2015-04-12,0,23
15,2015-04-19,5,19
16,2015-04-26,10,7
17,2015-05-03,14,27
18,2015-05-10,0,25
19,2015-05-17,3,32
20,2015-05-24,8,26
21,2015-05-31,0,18
22,2015-06-07,12,21
23,2015-06-14,0,19
24,2015-06-21,11,16
25,2015-06-28,4,16
26,2015-07-05,0,18
27,2015-07-12,4,14
28,2015-07-19,0,12
29,2015-07-26,0,17
30,2015-08-02,0,18
31,2015-08-09,9,40
32,2015-08-16,6,24
33,2015-08-23,4,30
34,2015-08-30,5,29
35,2015-09-06,0,35
36,2015-09-13,3,26
37,2015-09-20,6,18
38,2015-09-27,0,29
39,2015-10-04,7,24
40,2015-10-11,14,29
41,2015-10-18,5,32
42,2015-10-25,9,44
43,2015-11-01,6,29
44,2015-11-08,4,32
45,2015-11-15,9,31
46,2015-11-22,6,15
47,2015-11-29,25,39
48,2015-12-06,21,40
49,2015-12-13,20,23
50,2015-12-20,13,17
51,2015-12-27,7,15
52,2016-01-03,11,24
53,2016-01-10,10,25
54,2016-01-17,3,25
55,2016-01-24,14,27
56,2016-01-31,21,28
57,2016-02-07,100,21
58,2016-02-14,15,19
59,2016-02-21,9,28
60,2016-02-28,3,30
61,2016-03-06,9,21
62,2016-03-13,11,23
63,2016-03-20,9,15
64,2016-03-27,13,17
65,2016-04-03,0,24
66,2016-04-10,9,29
67,2016-04-17,9,32
68,2016-04-24,4,18
69,2016-05-01,10,41
70,2016-05-08,9,25
71,2016-05-15,5,24
72,2016-05-22,4,24
73,2016-05-29,5,23
74,2016-06-05,12,21
75,2016-06-12,12,17
76,2016-06-19,0,17
77,2016-06-26,5,22
78,2016-07-03,11,9
79,2016-07-10,3,19
80,2016-07-17,11,13
81,2016-07-24,14,18
82,2016-07-31,8,18
83,2016-08-07,3,19
84,2016-08-14,9,15
85,2016-08-21,10,34
86,2016-08-28,23,29
87,2016-09-04,11,35
88,2016-09-11,5,20
89,2016-09-18,3,17
90,2016-09-25,0,25
91,2016-10-02,6,18
92,2016-10-09,4,23
93,2016-10-16,13,24
94,2016-10-23,0,29
95,2016-10-30,12,31
96,2016-11-06,7,26
97,2016-11-13,0,29
98,2016-11-20,10,21
99,2016-11-27,3,26
100,2016-12-04,10,22
101,2016-12-11,5,26
102,2016-12-18,11,28
103,2016-12-25,9,17
104,2017-01-01,0,29
105,2017-01-08,5,26
106,2017-01-15,12,32
107,2017-01-22,6,25
108,2017-01-29,5,17
109,2017-02-05,0,20
110,2017-02-12,4,21
111,2017-02-19,9,27
112,2017-02-26,9,20
113,2017-03-05,7,21
114,2017-03-12,7,22
115,2017-03-19,3,24
116,2017-03-26,4,23
117,2017-04-02,4,26
118,2017-04-09,5,23
119,2017-04-16,8,24
120,2017-04-23,5,25
121,2017-04-30,11,23
122,2017-05-07,9,23
123,2017-05-14,3,29
124,2017-05-21,0,20
125,2017-05-28,9,20
126,2017-06-04,7,23
127,2017-06-11,4,23
128,2017-06-18,3,18
129,2017-06-25,6,18
130,2017-07-02,5,19
131,2017-07-09,11,14
132,2017-07-16,13,11
133,2017-07-23,0,13
134,2017-07-30,6,11
135,2017-08-06,4,12
136,2017-08-13,9,18
137,2017-08-20,10,19
138,2017-08-27,4,17
139,2017-09-03,6,25
140,2017-09-10,4,21
141,2017-09-17,8,22
142,2017-09-24,8,23
143,2017-10-01,13,31
144,2017-10-08,9,27
145,2017-10-15,7,33
146,2017-10-22,4,24
147,2017-10-29,10,28
148,2017-11-05,0,40
149,2017-11-12,0,26
150,2017-11-19,0,18
151,2017-11-26,6,28
152,2017-12-03,8,29
153,2017-12-10,6,25
154,2017-12-17,12,13
155,2017-12-24,0,18
156,2017-12-31,0,23
157,2018-01-07,4,25
158,2018-01-14,7,27
159,2018-01-21,3,29
160,2018-01-28,0,28
161,2018-02-04,4,22
162,2018-02-11,8,28
163,2018-02-18,7,13
164,2018-02-25,7,33
165,2018-03-04,0,33
166,2018-03-11,5,23
167,2018-03-18,4,22
168,2018-03-25,3,22
169,2018-04-01,5,30
170,2018-04-08,5,21
171,2018-04-15,0,29
172,2018-04-22,4,20
173,2018-04-29,4,18
174,2018-05-06,0,22
175,2018-05-13,4,29
176,2018-05-20,7,19
177,2018-05-27,3,23
178,2018-06-03,0,19
179,2018-06-10,10,16
180,2018-06-17,11,17
181,2018-06-24,6,13
182,2018-07-01,6,9
183,2018-07-08,5,7
184,2018-07-15,2,12
185,2018-07-22,5,23
186,2018-07-29,0,11
187,2018-08-05,6,16
188,2018-08-12,5,17
189,2018-08-19,3,20
190,2018-08-26,6,19
191,2018-09-02,2,27
192,2018-09-09,2,25
193,2018-09-16,0,29
194,2018-09-23,0,27
195,2018-09-30,2,22
196,2018-10-07,14,28
197,2018-10-14,3,25
