,date,Guns N' Roses,Alphabet
0,2015-01-04,7,65
1,2015-01-11,0,54
2,2015-01-18,18,47
3,2015-01-25,14,64
4,2015-02-01,13,62
5,2015-02-08,0,63
6,2015-02-15,7,47
7,2015-02-22,14,79
8,2015-03-01,20,65
9,2015-03-08,0,52
10,2015-03-15,10,47
11,2015-03-22,9,67
12,2015-03-29,11,46
13,2015-04-05,6,56
14,2015-04-12,11,53
15,2015-04-19,7,50
16,2015-04-26,0,47
17,2015-05-03,28,56
18,2015-05-10,0,67
19,2015-05-17,0,56
20,2015-05-24,17,48
21,2015-05-31,6,60
22,2015-06-07,0,49
23,2015-06-14,0,37
24,2015-06-21,0,46
25,2015-06-28,15,41
26,2015-07-05,7,35
27,2015-07-12,6,35
28,2015-07-19,7,48
29,2015-07-26,0,39
30,2015-08-02,0,47
31,2015-08-09,5,73
32,2015-08-16,7,56
33,2015-08-23,5,81
34,2015-08-30,15,80
35,2015-09-06,7,75
36,2015-09-13,13,58
37,2015-09-20,23,61
38,2015-09-27,25,52
39,2015-10-04,0,74
40,2015-10-11,12,67
41,2015-10-18,17,73
42,2015-10-25,0,63
43,2015-11-01,4,58
44,2015-11-08,19,60
45,2015-11-15,17,70
46,2015-11-22,22,54
47,2015-11-29,11,64
48,2015-12-06,11,49
49,2015-12-13,14,57
50,2015-12-20,0,15
51,2015-12-27,24,37
52,2016-01-03,33,60
53,2016-01-10,24,45
54,2016-01-17,26,50
55,2016-01-24,12,66
56,2016-01-31,15,59
57,2016-02-07,13,42
58,2016-02-14,13,48
59,2016-02-21,28,50
60,2016-02-28,8,45
61,2016-03-06,8,57
62,2016-03-13,15,45
63,2016-03-20,19,42
64,2016-03-27,46,51
65,2016-04-03,100,57
66,2016-04-10,54,54
67,2016-04-17,42,63
68,2016-04-24,30,43
69,2016-05-01,14,60
70,2016-05-08,15,60
71,2016-05-15,11,41
72,2016-05-22,25,54
73,2016-05-29,13,46
74,2016-06-05,33,35
75,2016-06-12,13,42
76,2016-06-19,45,50
77,2016-06-26,70,40
78,2016-07-03,40,30
79,2016-07-10,40,24
80,2016-07-17,13,44
81,2016-07-24,12,41
82,2016-07-31,8,67
83,2016-08-07,9,39
84,2016-08-14,7,43
85,2016-08-21,4,59
86,2016-08-28,20,90
87,2016-09-04,11,66
88,2016-09-11,12,63
89,2016-09-18,10,56
90,2016-09-25,12,47
91,2016-10-02,5,59
92,2016-10-09,7,43
93,2016-10-16,11,58
94,2016-10-23,11,64
95,2016-10-30,16,56
