,date,Guns N' Roses,Alphabet
0,2015-01-04,0,38
1,2015-01-11,0,35
2,2015-01-18,14,39
3,2015-01-25,0,22
4,2015-02-01,0,51
5,2015-02-08,0,20
6,2015-02-15,17,49
7,2015-02-22,0,45
8,2015-03-01,14,62
9,2015-03-08,0,24
10,2015-03-15,0,30
11,2015-03-22,12,51
12,2015-03-29,0,0
13,2015-04-05,0,17
14,2015-04-12,0,24
15,2015-04-19,20,39
16,2015-04-26,19,52
17,2015-05-03,0,29
18,2015-05-10,32,17
19,2015-05-17,0,23
20,2015-05-24,0,29
21,2015-05-31,0,24
22,2015-06-07,14,39
23,2015-06-14,0,27
24,2015-06-21,0,19
25,2015-06-28,0,54
26,2015-07-05,0,0
27,2015-07-12,0,29
28,2015-07-19,0,35
29,2015-07-26,0,29
30,2015-08-02,0,13
31,2015-08-09,12,56
32,2015-08-16,10,39
33,2015-08-23,0,0
34,2015-08-30,0,27
35,2015-09-06,12,58
36,2015-09-13,0,63
37,2015-09-20,0,37
38,2015-09-27,0,53
39,2015-10-04,0,85
40,2015-10-11,11,47
41,2015-10-18,0,40
42,2015-10-25,0,30
43,2015-11-01,0,46
44,2015-11-08,0,34
45,2015-11-15,13,47
46,2015-11-22,0,44
47,2015-11-29,47,34
48,2015-12-06,8,11
49,2015-12-13,0,30
50,2015-12-20,11,14
51,2015-12-27,0,47
52,2016-01-03,21,28
53,2016-01-10,5,18
54,2016-01-17,16,17
55,2016-01-24,11,16
56,2016-01-31,14,47
57,2016-02-07,10,27
58,2016-02-14,0,36
59,2016-02-21,11,16
60,2016-02-28,0,37
61,2016-03-06,9,48
62,2016-03-13,13,32
63,2016-03-20,47,39
64,2016-03-27,47,17
65,2016-04-03,51,30
66,2016-04-10,34,22
67,2016-04-17,26,23
68,2016-04-24,0,51
69,2016-05-01,11,6
70,2016-05-08,7,33
71,2016-05-15,20,26
72,2016-05-22,17,17
73,2016-05-29,14,38
74,2016-06-05,0,17
75,2016-06-12,0,42
76,2016-06-19,38,20
77,2016-06-26,21,36
78,2016-07-03,13,32
79,2016-07-10,100,14
80,2016-07-17,15,19
81,2016-07-24,23,15
82,2016-07-31,38,24
83,2016-08-07,16,24
84,2016-08-14,0,31
85,2016-08-21,0,55
86,2016-08-28,10,27
87,2016-09-04,6,30
88,2016-09-11,10,40
89,2016-09-18,0,33
90,2016-09-25,0,46
91,2016-10-02,0,54
92,2016-10-09,15,0
93,2016-10-16,38,51
94,2016-10-23,0,36
95,2016-10-30,12,37
96,2016-11-06,7,33
97,2016-11-13,0,34
98,2016-11-20,0,21
99,2016-11-27,0,23
100,2016-12-04,11,39
101,2016-12-11,0,37
102,2016-12-18,0,18
103,2016-12-25,0,23
104,2017-01-01,0,37
105,2017-01-08,0,35
