,date,Coldplay,Alphabet
245,2019-09-15,4,23
246,2019-09-22,3,24
247,2019-09-29,3,23
248,2019-10-06,4,23
249,2019-10-13,3,24
250,2019-10-20,4,23
251,2019-10-27,4,24
252,2019-11-03,7,23
253,2019-11-10,4,22
254,2019-11-17,9,23
255,2019-11-24,7,18
256,2019-12-01,4,21
257,2019-12-08,3,20
258,2019-12-15,4,19
259,2019-12-22,4,16
260,2019-12-29,4,19
