,date,Bruno Mars,Alphabet
0,2015-01-04,26,33
1,2015-01-11,38,32
2,2015-01-18,35,26
3,2015-01-25,34,29
4,2015-02-01,39,38
5,2015-02-08,33,36
6,2015-02-15,30,34
7,2015-02-22,26,48
8,2015-03-01,24,34
9,2015-03-08,22,37
10,2015-03-15,22,37
11,2015-03-22,27,37
12,2015-03-29,22,31
13,2015-04-05,19,28
14,2015-04-12,21,34
15,2015-04-19,18,34
16,2015-04-26,15,29
17,2015-05-03,21,26
18,2015-05-10,17,37
19,2015-05-17,17,28
20,2015-05-24,17,29
21,2015-05-31,15,32
22,2015-06-07,16,31
23,2015-06-14,16,33
24,2015-06-21,14,30
25,2015-06-28,14,22
26,2015-07-05,14,22
27,2015-07-12,7,28
28,2015-07-19,16,34
29,2015-07-26,17,33
30,2015-08-02,14,27
31,2015-08-09,7,84
32,2015-08-16,13,36
33,2015-08-23,8,33
34,2015-08-30,12,38
35,2015-09-06,12,39
36,2015-09-13,10,44
37,2015-09-20,9,33
38,2015-09-27,10,40
39,2015-10-04,10,48
40,2015-10-11,8,41
41,2015-10-18,5,47
42,2015-10-25,7,38
43,2015-11-01,10,42
44,2015-11-08,7,33
45,2015-11-15,8,36
46,2015-11-22,11,32
47,2015-11-29,9,35
48,2015-12-06,11,39
49,2015-12-13,8,40
50,2015-12-20,13,27
51,2015-12-27,13,27
52,2016-01-03,8,30
53,2016-01-10,9,29
54,2016-01-17,12,34
55,2016-01-24,9,36
56,2016-01-31,11,42
57,2016-02-07,88,36
58,2016-02-14,25,32
59,2016-02-21,16,35
60,2016-02-28,9,42
61,2016-03-06,12,34
62,2016-03-13,13,33
63,2016-03-20,9,35
64,2016-03-27,8,37
65,2016-04-03,11,32
66,2016-04-10,9,32
67,2016-04-17,10,34
68,2016-04-24,6,32
69,2016-05-01,7,28
70,2016-05-08,9,32
71,2016-05-15,11,30
72,2016-05-22,13,38
73,2016-05-29,12,31
74,2016-06-05,9,34
75,2016-06-12,8,32
76,2016-06-19,8,26
77,2016-06-26,8,28
78,2016-07-03,9,29
79,2016-07-10,7,29
80,2016-07-17,9,29
81,2016-07-24,10,30
82,2016-07-31,7,34
83,2016-08-07,8,31
84,2016-08-14,9,22
85,2016-08-21,6,26
86,2016-08-28,8,34
87,2016-09-04,9,37
88,2016-09-11,9,32
89,2016-09-18,6,38
90,2016-09-25,10,34
91,2016-10-02,22,33
92,2016-10-09,18,33
93,2016-10-16,35,34
94,2016-10-23,21,33
