,date,U2,Alphabet
245,2019-09-15,4,35
246,2019-09-22,4,41
247,2019-09-29,4,39
248,2019-10-06,4,33
249,2019-10-13,4,35
250,2019-10-20,4,36
251,2019-10-27,3,37
252,2019-11-03,1,35
253,2019-11-10,3,35
254,2019-11-17,3,37
255,2019-11-24,4,26
256,2019-12-01,2,27
257,2019-12-08,5,32
258,2019-12-15,3,33
259,2019-12-22,3,17
260,2019-12-29,3,28
