,date,Ed Sheeran,Alphabet
0,2015-01-04,22,20
1,2015-01-11,30,29
2,2015-01-18,34,30
3,2015-01-25,33,34
4,2015-02-01,33,31
5,2015-02-08,73,28
6,2015-02-15,46,30
7,2015-02-22,43,33
8,2015-03-01,51,33
9,2015-03-08,41,31
10,2015-03-15,26,19
11,2015-03-22,25,22
12,2015-03-29,26,28
13,2015-04-05,21,27
14,2015-04-12,22,22
15,2015-04-19,19,22
16,2015-04-26,20,25
17,2015-05-03,27,29
18,2015-05-10,34,27
19,2015-05-17,100,33
20,2015-05-24,20,28
21,2015-05-31,25,22
22,2015-06-07,26,15
23,2015-06-14,30,16
24,2015-06-21,20,22
25,2015-06-28,25,19
26,2015-07-05,24,25
27,2015-07-12,18,20
28,2015-07-19,29,17
29,2015-07-26,18,16
30,2015-08-02,25,19
31,2015-08-09,17,49
32,2015-08-16,24,25
33,2015-08-23,19,32
34,2015-08-30,12,41
35,2015-09-06,17,36
36,2015-09-13,17,24
37,2015-09-20,19,30
38,2015-09-27,19,36
39,2015-10-04,15,30
40,2015-10-11,19,23
41,2015-10-18,13,32
42,2015-10-25,9,32
43,2015-11-01,8,31
44,2015-11-08,17,30
45,2015-11-15,18,29
46,2015-11-22,15,28
47,2015-11-29,11,34
48,2015-12-06,7,27
49,2015-12-13,9,21
50,2015-12-20,10,23
51,2015-12-27,5,25
52,2016-01-03,8,23
53,2016-01-10,13,27
54,2016-01-17,7,27
55,2016-01-24,6,26
56,2016-01-31,13,33
57,2016-02-07,11,32
58,2016-02-14,21,22
59,2016-02-21,9,27
60,2016-02-28,10,28
61,2016-03-06,10,21
62,2016-03-13,8,26
63,2016-03-20,9,23
64,2016-03-27,10,22
65,2016-04-03,7,16
66,2016-04-10,10,25
67,2016-04-17,5,24
68,2016-04-24,9,23
69,2016-05-01,5,23
70,2016-05-08,8,21
71,2016-05-15,7,23
72,2016-05-22,8,15
73,2016-05-29,5,22
74,2016-06-05,12,22
75,2016-06-12,8,12
76,2016-06-19,10,17
77,2016-06-26,8,20
78,2016-07-03,4,19
79,2016-07-10,2,24
80,2016-07-17,6,27
81,2016-07-24,4,20
82,2016-07-31,8,22
83,2016-08-07,5,26
84,2016-08-14,6,21
85,2016-08-21,1,37
86,2016-08-28,6,30
87,2016-09-04,4,30
88,2016-09-11,4,23
89,2016-09-18,4,24
90,2016-09-25,5,23
91,2016-10-02,2,22
92,2016-10-09,4,29
93,2016-10-16,10,24
94,2016-10-23,7,25
95,2016-10-30,11,24
96,2016-11-06,4,23
97,2016-11-13,3,24
98,2016-11-20,5,20
99,2016-11-27,7,25
100,2016-12-04,7,23
101,2016-12-11,8,20
102,2016-12-18,6,27
103,2016-12-25,7,18
104,2017-01-01,29,24
105,2017-01-08,19,20
106,2017-01-15,21,27
107,2017-01-22,16,22
108,2017-01-29,25,28
109,2017-02-05,15,25
110,2017-02-12,32,26
111,2017-02-19,24,24
112,2017-02-26,44,23
113,2017-03-05,75,27
114,2017-03-12,52,21
115,2017-03-19,41,23
116,2017-03-26,30,22
117,2017-04-02,26,23
118,2017-04-09,24,21
119,2017-04-16,28,23
120,2017-04-23,24,27
121,2017-04-30,24,21
122,2017-05-07,21,28
123,2017-05-14,23,25
124,2017-05-21,23,32
125,2017-05-28,22,24
126,2017-06-04,28,23
127,2017-06-11,21,25
128,2017-06-18,21,21
129,2017-06-25,19,16
130,2017-07-02,22,19
131,2017-07-09,27,18
132,2017-07-16,63,17
133,2017-07-23,31,24
134,2017-07-30,26,23
135,2017-08-06,24,20
136,2017-08-13,23,18
137,2017-08-20,15,28
138,2017-08-27,17,30
