,date,Ed Sheeran,Alphabet
244,2019-09-08,11,34
245,2019-09-15,10,27
246,2019-09-22,13,30
247,2019-09-29,13,38
248,2019-10-06,12,23
249,2019-10-13,10,33
250,2019-10-20,11,32
251,2019-10-27,13,34
252,2019-11-03,6,33
253,2019-11-10,15,33
254,2019-11-17,10,30
255,2019-11-24,7,26
256,2019-12-01,13,34
257,2019-12-08,10,28
258,2019-12-15,12,32
259,2019-12-22,13,28
260,2019-12-29,12,24
