,date,Guns N' Roses,Alphabet
244,2019-09-08,7,50
245,2019-09-15,9,58
246,2019-09-22,18,69
247,2019-09-29,11,65
248,2019-10-06,5,55
249,2019-10-13,10,59
250,2019-10-20,12,60
251,2019-10-27,6,62
252,2019-11-03,12,58
253,2019-11-10,7,58
254,2019-11-17,11,62
255,2019-11-24,6,43
256,2019-12-01,10,45
257,2019-12-08,7,53
258,2019-12-15,8,56
259,2019-12-22,5,28
260,2019-12-29,8,47
