,date,Ed Sheeran,Alphabet
244,2019-09-08,11,29
245,2019-09-15,9,26
246,2019-09-22,11,26
247,2019-09-29,12,27
248,2019-10-06,11,24
249,2019-10-13,10,24
250,2019-10-20,9,24
251,2019-10-27,8,27
252,2019-11-03,10,28
253,2019-11-10,10,21
254,2019-11-17,10,24
255,2019-11-24,10,22
256,2019-12-01,8,24
257,2019-12-08,8,23
258,2019-12-15,7,21
259,2019-12-22,13,20
260,2019-12-29,11,19
