,date,Ed Sheeran,Alphabet
244,2019-09-08,3,13
245,2019-09-15,7,8
246,2019-09-22,8,7
247,2019-09-29,3,16
248,2019-10-06,4,10
249,2019-10-13,5,9
250,2019-10-20,2,11
251,2019-10-27,3,7
252,2019-11-03,3,10
253,2019-11-10,6,15
254,2019-11-17,0,11
255,2019-11-24,2,8
256,2019-12-01,8,7
257,2019-12-08,3,7
258,2019-12-15,0,8
259,2019-12-22,6,5
260,2019-12-29,4,10
