,date,Coldplay,Alphabet
0,2015-01-04,9,19
1,2015-01-11,7,21
2,2015-01-18,4,21
3,2015-01-25,4,23
4,2015-02-01,4,17
5,2015-02-08,4,24
6,2015-02-15,4,22
7,2015-02-22,6,18
8,2015-03-01,5,19
9,2015-03-08,9,21
10,2015-03-15,6,12
11,2015-03-22,3,13
12,2015-03-29,2,21
13,2015-04-05,2,16
14,2015-04-12,6,19
15,2015-04-19,4,16
16,2015-04-26,5,15
17,2015-05-03,8,18
18,2015-05-10,5,18
19,2015-05-17,5,18
20,2015-05-24,4,17
21,2015-05-31,5,14
22,2015-06-07,5,17
23,2015-06-14,5,13
24,2015-06-21,2,12
25,2015-06-28,5,11
26,2015-07-05,3,4
27,2015-07-12,0,22
28,2015-07-19,5,10
29,2015-07-26,2,12
30,2015-08-02,0,9
31,2015-08-09,4,36
32,2015-08-16,3,31
33,2015-08-23,4,44
34,2015-08-30,2,30
35,2015-09-06,2,22
36,2015-09-13,4,23
37,2015-09-20,5,23
38,2015-09-27,5,29
39,2015-10-04,4,25
40,2015-10-11,6,27
41,2015-10-18,4,19
42,2015-10-25,5,23
43,2015-11-01,7,25
44,2015-11-08,9,17
45,2015-11-15,10,19
46,2015-11-22,12,7
47,2015-11-29,20,13
48,2015-12-06,17,20
49,2015-12-13,17,16
50,2015-12-20,14,12
51,2015-12-27,8,9
52,2016-01-03,5,16
53,2016-01-10,6,21
54,2016-01-17,11,12
55,2016-01-24,11,20
56,2016-01-31,20,22
57,2016-02-07,100,22
58,2016-02-14,11,25
59,2016-02-21,8,18
60,2016-02-28,4,16
61,2016-03-06,9,15
62,2016-03-13,12,12
63,2016-03-20,5,13
64,2016-03-27,8,22
65,2016-04-03,3,15
66,2016-04-10,12,21
67,2016-04-17,8,18
68,2016-04-24,5,24
69,2016-05-01,3,17
70,2016-05-08,2,16
71,2016-05-15,7,17
72,2016-05-22,4,11
73,2016-05-29,7,14
74,2016-06-05,9,15
75,2016-06-12,6,16
76,2016-06-19,6,15
77,2016-06-26,6,13
78,2016-07-03,5,16
79,2016-07-10,3,10
80,2016-07-17,12,14
81,2016-07-24,11,14
82,2016-07-31,7,16
83,2016-08-07,6,14
84,2016-08-14,7,18
85,2016-08-21,9,23
86,2016-08-28,9,21
87,2016-09-04,7,20
88,2016-09-11,5,23
89,2016-09-18,6,19
90,2016-09-25,5,20
91,2016-10-02,8,18
92,2016-10-09,11,16
93,2016-10-16,10,18
94,2016-10-23,6,15
95,2016-10-30,7,23
96,2016-11-06,5,19
97,2016-11-13,5,22
98,2016-11-20,6,14
99,2016-11-27,5,21
100,2016-12-04,7,13
101,2016-12-11,7,22
102,2016-12-18,6,14
103,2016-12-25,3,13
104,2017-01-01,9,19
105,2017-01-08,3,21
106,2017-01-15,2,20
107,2017-01-22,3,14
108,2017-01-29,5,17
109,2017-02-05,3,17
110,2017-02-12,2,15
111,2017-02-19,6,17
112,2017-02-26,11,16
113,2017-03-05,4,15
114,2017-03-12,6,21
115,2017-03-19,5,10
116,2017-03-26,4,20
117,2017-04-02,9,17
118,2017-04-09,9,20
119,2017-04-16,9,17
120,2017-04-23,6,17
121,2017-04-30,5,18
122,2017-05-07,3,18
123,2017-05-14,6,17
124,2017-05-21,5,12
125,2017-05-28,5,11
126,2017-06-04,6,9
127,2017-06-11,6,14
128,2017-06-18,7,11
129,2017-06-25,6,13
130,2017-07-02,7,13
131,2017-07-09,8,16
132,2017-07-16,3,15
133,2017-07-23,7,14
134,2017-07-30,6,15
135,2017-08-06,14,19
136,2017-08-13,31,16
137,2017-08-20,7,17
138,2017-08-27,5,20
139,2017-09-03,4,20
140,2017-09-10,3,18
141,2017-09-17,3,18
142,2017-09-24,4,18
143,2017-10-01,4,21
144,2017-10-08,5,19
145,2017-10-15,2,20
146,2017-10-22,2,17
147,2017-10-29,4,19
148,2017-11-05,3,20
149,2017-11-12,1,19
150,2017-11-19,0,16
151,2017-11-26,4,24
152,2017-12-03,2,18
153,2017-12-10,3,17
154,2017-12-17,0,17
155,2017-12-24,5,14
156,2017-12-31,2,16
157,2018-01-07,2,20
158,2018-01-14,3,20
159,2018-01-21,0,27
160,2018-01-28,3,22
161,2018-02-04,3,25
162,2018-02-11,5,22
163,2018-02-18,4,19
164,2018-02-25,3,26
165,2018-03-04,3,27
166,2018-03-11,2,16
167,2018-03-18,0,21
168,2018-03-25,0,19
169,2018-04-01,5,25
170,2018-04-08,2,20
171,2018-04-15,2,21
172,2018-04-22,4,27
173,2018-04-29,4,20
174,2018-05-06,3,20
175,2018-05-13,8,17
176,2018-05-20,0,20
177,2018-05-27,3,16
178,2018-06-03,1,16
179,2018-06-10,3,18
180,2018-06-17,0,14
181,2018-06-24,3,18
182,2018-07-01,2,14
183,2018-07-08,2,17
184,2018-07-15,3,15
185,2018-07-22,2,12
186,2018-07-29,0,21
187,2018-08-05,4,20
188,2018-08-12,2,20
189,2018-08-19,5,27
190,2018-08-26,2,24
191,2018-09-02,3,19
192,2018-09-09,0,22
193,2018-09-16,3,23
194,2018-09-23,4,18
195,2018-09-30,4,21
196,2018-10-07,3,17
197,2018-10-14,6,18
198,2018-10-21,4,18
199,2018-10-28,0,21
200,2018-11-04,4,18
201,2018-11-11,1,15
202,2018-11-18,4,12
203,2018-11-25,0,17
204,2018-12-02,6,25
205,2018-12-09,5,20
206,2018-12-16,3,19
207,2018-12-23,1,22
208,2018-12-30,1,15
209,2019-01-06,6,14
210,2019-01-13,4,19
211,2019-01-20,2,20
212,2019-01-27,2,25
213,2019-02-03,1,17
214,2019-02-10,2,16
215,2019-02-17,3,19
216,2019-02-24,2,20
217,2019-03-03,1,23
218,2019-03-10,2,13
219,2019-03-17,2,14
220,2019-03-24,4,22
221,2019-03-31,0,18
222,2019-04-07,0,17
223,2019-04-14,2,19
224,2019-04-21,0,20
225,2019-04-28,1,20
226,2019-05-05,10,20
227,2019-05-12,0,21
228,2019-05-19,4,18
229,2019-05-26,3,10
230,2019-06-02,4,18
231,2019-06-09,2,9
232,2019-06-16,3,19
233,2019-06-23,2,13
234,2019-06-30,3,11
