,date,Bruno Mars,Alphabet
244,2019-09-08,15,49
245,2019-09-15,13,52
246,2019-09-22,10,53
247,2019-09-29,11,37
248,2019-10-06,8,42
249,2019-10-13,11,45
250,2019-10-20,10,42
251,2019-10-27,7,48
252,2019-11-03,7,52
253,2019-11-10,7,47
254,2019-11-17,9,46
255,2019-11-24,5,35
256,2019-12-01,7,38
257,2019-12-08,4,39
258,2019-12-15,5,55
259,2019-12-22,6,34
260,2019-12-29,13,37
