,date,Bruno Mars,Alphabet
244,2019-09-08,7,28
245,2019-09-15,7,29
246,2019-09-22,7,28
247,2019-09-29,6,27
248,2019-10-06,6,27
249,2019-10-13,6,25
250,2019-10-20,8,27
251,2019-10-27,7,29
252,2019-11-03,6,29
253,2019-11-10,5,28
254,2019-11-17,7,28
255,2019-11-24,7,20
256,2019-12-01,5,28
257,2019-12-08,6,24
258,2019-12-15,6,25
259,2019-12-22,7,18
260,2019-12-29,7,20
