,date,The Rolling Stones,Alphabet
244,2019-09-08,8,50
245,2019-09-15,10,49
246,2019-09-22,9,47
247,2019-09-29,8,41
248,2019-10-06,11,31
249,2019-10-13,8,43
250,2019-10-20,10,51
251,2019-10-27,7,50
252,2019-11-03,10,47
253,2019-11-10,6,41
254,2019-11-17,12,49
255,2019-11-24,9,35
256,2019-12-01,9,43
257,2019-12-08,8,44
258,2019-12-15,5,38
259,2019-12-22,8,28
260,2019-12-29,14,38
