,date,The Rolling Stones,Alphabet
244,2019-09-08,9,33
245,2019-09-15,8,29
246,2019-09-22,6,32
247,2019-09-29,6,29
248,2019-10-06,8,28
249,2019-10-13,7,29
250,2019-10-20,8,28
251,2019-10-27,7,33
252,2019-11-03,8,29
253,2019-11-10,7,29
254,2019-11-17,8,30
255,2019-11-24,9,24
256,2019-12-01,8,32
257,2019-12-08,8,23
258,2019-12-15,8,25
259,2019-12-22,8,19
260,2019-12-29,8,23
