,date,The Rolling Stones,Alphabet
244,2019-09-08,14,62
245,2019-09-15,12,50
246,2019-09-22,16,55
247,2019-09-29,16,70
248,2019-10-06,11,43
249,2019-10-13,8,62
250,2019-10-20,8,60
251,2019-10-27,7,64
252,2019-11-03,9,61
253,2019-11-10,10,61
254,2019-11-17,10,56
255,2019-11-24,12,48
256,2019-12-01,15,63
257,2019-12-08,18,51
258,2019-12-15,12,60
259,2019-12-22,14,52
260,2019-12-29,16,44
