,date,Metallica,Alphabet
245,2019-09-15,9,31
246,2019-09-22,11,29
247,2019-09-29,11,30
248,2019-10-06,10,21
249,2019-10-13,7,26
250,2019-10-20,7,26
251,2019-10-27,7,28
252,2019-11-03,9,33
253,2019-11-10,6,27
254,2019-11-17,7,25
255,2019-11-24,5,23
256,2019-12-01,6,35
257,2019-12-08,9,25
258,2019-12-15,8,19
259,2019-12-22,8,20
260,2019-12-29,2,23
