,date,The Rolling Stones,Alphabet
0,2015-01-04,18,60
1,2015-01-11,0,39
2,2015-01-18,0,17
3,2015-01-25,0,19
4,2015-02-01,15,23
5,2015-02-08,0,18
6,2015-02-15,27,100
7,2015-02-22,32,0
8,2015-03-01,17,29
9,2015-03-08,0,45
10,2015-03-15,14,60
11,2015-03-22,21,0
12,2015-03-29,51,0
13,2015-04-05,0,0
14,2015-04-12,54,30
15,2015-04-19,0,31
16,2015-04-26,53,31
17,2015-05-03,20,36
18,2015-05-10,19,80
19,2015-05-17,0,0
20,2015-05-24,0,45
21,2015-05-31,24,74
22,2015-06-07,81,39
23,2015-06-14,0,20
24,2015-06-21,22,20
25,2015-06-28,0,41
26,2015-07-05,0,0
27,2015-07-12,0,63
28,2015-07-19,28,32
29,2015-07-26,0,0
30,2015-08-02,0,84
31,2015-08-09,0,87
32,2015-08-16,0,17
33,2015-08-23,56,67
34,2015-08-30,0,66
35,2015-09-06,0,58
36,2015-09-13,0,50
37,2015-09-20,0,62
38,2015-09-27,0,50
39,2015-10-04,0,56
40,2015-10-11,0,46
41,2015-10-18,60,13
42,2015-10-25,0,0
43,2015-11-01,0,56
44,2015-11-08,32,35
45,2015-11-15,0,47
46,2015-11-22,0,50
47,2015-11-29,0,42
48,2015-12-06,0,36
49,2015-12-13,0,21
50,2015-12-20,0,62
51,2015-12-27,0,54
52,2016-01-03,0,0
53,2016-01-10,19,48
54,2016-01-17,0,53
55,2016-01-24,12,60
56,2016-01-31,30,20
57,2016-02-07,12,43
58,2016-02-14,0,0
59,2016-02-21,0,29
60,2016-02-28,32,37
61,2016-03-06,0,41
62,2016-03-13,0,17
63,2016-03-20,0,13
64,2016-03-27,0,23
65,2016-04-03,18,45
66,2016-04-10,11,52
67,2016-04-17,0,42
68,2016-04-24,0,31
69,2016-05-01,36,65
70,2016-05-08,0,37
71,2016-05-15,0,45
72,2016-05-22,0,0
73,2016-05-29,0,38
74,2016-06-05,0,57
75,2016-06-12,0,34
76,2016-06-19,22,28
77,2016-06-26,14,0
78,2016-07-03,0,45
79,2016-07-10,0,18
80,2016-07-17,19,0
81,2016-07-24,0,0
82,2016-07-31,16,38
83,2016-08-07,0,15
84,2016-08-14,0,0
85,2016-08-21,14,21
86,2016-08-28,0,61
87,2016-09-04,42,43
88,2016-09-11,45,58
89,2016-09-18,11,65
90,2016-09-25,0,18
91,2016-10-02,0,34
92,2016-10-09,0,29
93,2016-10-16,0,61
94,2016-10-23,0,21
95,2016-10-30,0,30
96,2016-11-06,0,44
97,2016-11-13,0,28
98,2016-11-20,0,44
99,2016-11-27,0,38
100,2016-12-04,22,53
101,2016-12-11,0,49
102,2016-12-18,0,45
103,2016-12-25,20,31
104,2017-01-01,26,40
105,2017-01-08,0,19
106,2017-01-15,19,35
107,2017-01-22,24,59
108,2017-01-29,15,33
109,2017-02-05,0,27
110,2017-02-12,24,29
111,2017-02-19,17,71
112,2017-02-26,0,29
113,2017-03-05,0,50
114,2017-03-12,13,26
115,2017-03-19,24,18
116,2017-03-26,14,56
117,2017-04-02,0,39
118,2017-04-09,13,31
119,2017-04-16,16,70
120,2017-04-23,0,61
121,2017-04-30,47,67
122,2017-05-07,10,33
123,2017-05-14,0,56
124,2017-05-21,12,49
125,2017-05-28,0,29
126,2017-06-04,0,46
127,2017-06-11,22,29
128,2017-06-18,13,17
129,2017-06-25,0,80
130,2017-07-02,0,57
131,2017-07-09,0,44
132,2017-07-16,0,0
133,2017-07-23,0,17
134,2017-07-30,0,48
135,2017-08-06,15,27
136,2017-08-13,14,28
137,2017-08-20,11,61
138,2017-08-27,12,48
139,2017-09-03,0,42
140,2017-09-10,25,50
141,2017-09-17,0,38
142,2017-09-24,0,54
143,2017-10-01,0,74
144,2017-10-08,27,73
145,2017-10-15,13,53
146,2017-10-22,10,19
147,2017-10-29,22,53
148,2017-11-05,16,43
149,2017-11-12,20,61
150,2017-11-19,0,41
151,2017-11-26,10,59
152,2017-12-03,17,50
153,2017-12-10,0,42
154,2017-12-17,35,55
155,2017-12-24,41,70
156,2017-12-31,11,53
157,2018-01-07,0,41
