,date,The Rolling Stones,Alphabet
0,2015-01-04,10,54
1,2015-01-11,11,45
2,2015-01-18,17,52
3,2015-01-25,6,52
4,2015-02-01,9,59
5,2015-02-08,12,73
6,2015-02-15,16,50
7,2015-02-22,15,48
8,2015-03-01,9,52
9,2015-03-08,18,50
10,2015-03-15,18,53
11,2015-03-22,21,54
12,2015-03-29,26,55
13,2015-04-05,16,46
14,2015-04-12,19,56
15,2015-04-19,19,45
16,2015-04-26,12,37
17,2015-05-03,14,39
18,2015-05-10,15,39
19,2015-05-17,22,46
20,2015-05-24,30,56
21,2015-05-31,24,61
22,2015-06-07,30,46
23,2015-06-14,31,50
24,2015-06-21,26,25
25,2015-06-28,22,36
26,2015-07-05,18,46
27,2015-07-12,20,48
28,2015-07-19,13,49
29,2015-07-26,10,33
30,2015-08-02,12,37
31,2015-08-09,9,100
32,2015-08-16,14,49
33,2015-08-23,10,60
34,2015-08-30,13,81
35,2015-09-06,17,74
36,2015-09-13,8,70
37,2015-09-20,7,64
38,2015-09-27,10,68
39,2015-10-04,9,81
40,2015-10-11,6,61
41,2015-10-18,11,57
42,2015-10-25,14,60
43,2015-11-01,11,63
44,2015-11-08,8,64
45,2015-11-15,18,71
46,2015-11-22,17,52
47,2015-11-29,14,59
48,2015-12-06,11,61
49,2015-12-13,14,50
50,2015-12-20,15,40
51,2015-12-27,16,36
52,2016-01-03,11,45
53,2016-01-10,19,42
54,2016-01-17,13,44
55,2016-01-24,3,45
56,2016-01-31,14,58
57,2016-02-07,13,44
58,2016-02-14,14,57
59,2016-02-21,15,55
60,2016-02-28,11,56
61,2016-03-06,9,53
62,2016-03-13,15,35
63,2016-03-20,18,42
64,2016-03-27,15,49
65,2016-04-03,12,54
66,2016-04-10,11,52
67,2016-04-17,7,49
68,2016-04-24,7,45
69,2016-05-01,16,37
70,2016-05-08,19,47
71,2016-05-15,12,41
72,2016-05-22,10,46
73,2016-05-29,14,46
74,2016-06-05,9,40
75,2016-06-12,6,34
76,2016-06-19,11,37
77,2016-06-26,8,44
78,2016-07-03,16,34
79,2016-07-10,13,36
80,2016-07-17,16,41
81,2016-07-24,10,45
82,2016-07-31,11,49
83,2016-08-07,12,32
84,2016-08-14,16,40
85,2016-08-21,7,34
86,2016-08-28,11,74
87,2016-09-04,7,63
88,2016-09-11,7,63
89,2016-09-18,10,50
90,2016-09-25,15,53
91,2016-10-02,12,43
92,2016-10-09,13,38
93,2016-10-16,14,48
94,2016-10-23,11,54
95,2016-10-30,10,44
96,2016-11-06,19,47
97,2016-11-13,15,57
98,2016-11-20,9,45
99,2016-11-27,13,52
100,2016-12-04,20,55
101,2016-12-11,15,47
102,2016-12-18,15,55
103,2016-12-25,11,45
104,2017-01-01,5,49
105,2017-01-08,9,49
106,2017-01-15,16,51
107,2017-01-22,9,43
108,2017-01-29,10,46
109,2017-02-05,11,55
110,2017-02-12,12,58
111,2017-02-19,13,37
112,2017-02-26,9,57
113,2017-03-05,11,51
114,2017-03-12,10,51
115,2017-03-19,8,47
116,2017-03-26,11,51
117,2017-04-02,5,46
118,2017-04-09,5,41
119,2017-04-16,12,42
120,2017-04-23,12,51
121,2017-04-30,17,57
122,2017-05-07,9,50
123,2017-05-14,12,51
124,2017-05-21,15,40
125,2017-05-28,10,52
126,2017-06-04,12,45
127,2017-06-11,12,33
128,2017-06-18,9,43
129,2017-06-25,15,30
130,2017-07-02,10,33
131,2017-07-09,17,42
132,2017-07-16,7,31
133,2017-07-23,12,37
134,2017-07-30,18,40
135,2017-08-06,10,42
136,2017-08-13,10,37
137,2017-08-20,12,38
138,2017-08-27,8,51
139,2017-09-03,10,44
140,2017-09-10,8,61
141,2017-09-17,9,55
142,2017-09-24,10,66
143,2017-10-01,14,57
144,2017-10-08,13,47
145,2017-10-15,11,47
146,2017-10-22,11,50
147,2017-10-29,9,50
148,2017-11-05,12,54
149,2017-11-12,7,53
150,2017-11-19,6,53
151,2017-11-26,10,57
152,2017-12-03,10,58
153,2017-12-10,10,53
154,2017-12-17,9,48
155,2017-12-24,13,34
156,2017-12-31,9,42
157,2018-01-07,8,53
158,2018-01-14,9,44
159,2018-01-21,10,48
160,2018-01-28,6,67
161,2018-02-04,11,57
162,2018-02-11,9,52
163,2018-02-18,12,47
164,2018-02-25,13,53
165,2018-03-04,9,55
166,2018-03-11,14,46
167,2018-03-18,10,46
168,2018-03-25,12,49
169,2018-04-01,11,51
170,2018-04-08,13,47
171,2018-04-15,9,53
172,2018-04-22,8,48
173,2018-04-29,16,40
174,2018-05-06,14,44
175,2018-05-13,9,48
176,2018-05-20,15,48
177,2018-05-27,12,46
178,2018-06-03,13,43
179,2018-06-10,13,44
180,2018-06-17,13,49
181,2018-06-24,11,37
182,2018-07-01,17,37
183,2018-07-08,12,43
184,2018-07-15,10,41
185,2018-07-22,13,47
186,2018-07-29,16,44
187,2018-08-05,14,39
188,2018-08-12,11,41
189,2018-08-19,12,44
190,2018-08-26,11,51
191,2018-09-02,16,62
192,2018-09-09,13,63
193,2018-09-16,13,63
194,2018-09-23,7,72
195,2018-09-30,14,54
196,2018-10-07,14,65
197,2018-10-14,13,47
198,2018-10-21,11,61
199,2018-10-28,9,53
200,2018-11-04,9,40
201,2018-11-11,16,52
202,2018-11-18,44,43
203,2018-11-25,56,48
204,2018-12-02,24,46
205,2018-12-09,21,45
206,2018-12-16,22,51
207,2018-12-23,18,38
208,2018-12-30,17,42
209,2019-01-06,0,0
210,2019-01-13,19,44
211,2019-01-20,0,0
212,2019-01-27,0,0
213,2019-02-03,17,56
214,2019-02-10,0,0
215,2019-02-17,0,0
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,0,0
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,0,0
223,2019-04-14,0,0
224,2019-04-21,0,0
225,2019-04-28,0,0
226,2019-05-05,0,0
227,2019-05-12,29,42
228,2019-05-19,0,0
229,2019-05-26,0,0
230,2019-06-02,15,58
231,2019-06-09,16,37
232,2019-06-16,0,0
233,2019-06-23,0,0
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,27,40
238,2019-07-28,0,0
239,2019-08-04,0,0
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,0,0
243,2019-09-01,11,53
244,2019-09-08,0,0
245,2019-09-15,12,61
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,0
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,0,0
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,12,60
257,2019-12-08,0,0
258,2019-12-15,0,0
