,date,Coldplay,Alphabet
245,2019-09-15,3,19
246,2019-09-22,3,25
247,2019-09-29,2,21
248,2019-10-06,2,19
249,2019-10-13,4,21
250,2019-10-20,4,22
251,2019-10-27,3,21
252,2019-11-03,5,24
253,2019-11-10,4,20
254,2019-11-17,7,22
255,2019-11-24,6,16
256,2019-12-01,4,22
257,2019-12-08,4,18
258,2019-12-15,3,23
259,2019-12-22,4,15
260,2019-12-29,2,16
