,date,U2,Alphabet
0,2015-01-04,26,69
1,2015-01-11,10,78
2,2015-01-18,0,88
3,2015-01-25,16,26
4,2015-02-01,10,57
5,2015-02-08,9,62
6,2015-02-15,15,72
7,2015-02-22,0,59
8,2015-03-01,21,60
9,2015-03-08,0,63
10,2015-03-15,0,59
11,2015-03-22,0,65
12,2015-03-29,0,49
13,2015-04-05,16,64
14,2015-04-12,15,68
15,2015-04-19,18,63
16,2015-04-26,20,59
17,2015-05-03,0,93
18,2015-05-10,31,80
19,2015-05-17,17,62
20,2015-05-24,46,77
21,2015-05-31,55,27
22,2015-06-07,0,51
23,2015-06-14,17,30
24,2015-06-21,0,40
25,2015-06-28,0,30
26,2015-07-05,8,35
27,2015-07-12,8,30
28,2015-07-19,0,43
29,2015-07-26,11,57
30,2015-08-02,0,10
31,2015-08-09,26,96
32,2015-08-16,0,79
33,2015-08-23,14,88
34,2015-08-30,0,75
35,2015-09-06,0,63
36,2015-09-13,0,78
37,2015-09-20,10,72
38,2015-09-27,28,84
39,2015-10-04,19,68
40,2015-10-11,0,87
41,2015-10-18,0,53
42,2015-10-25,8,65
43,2015-11-01,0,91
44,2015-11-08,15,89
45,2015-11-15,0,82
46,2015-11-22,23,53
47,2015-11-29,18,75
48,2015-12-06,10,57
49,2015-12-13,19,66
50,2015-12-20,22,15
51,2015-12-27,49,18
52,2016-01-03,0,56
53,2016-01-10,6,54
54,2016-01-17,6,57
55,2016-01-24,8,55
56,2016-01-31,16,53
57,2016-02-07,9,46
58,2016-02-14,6,59
59,2016-02-21,11,57
60,2016-02-28,13,61
61,2016-03-06,9,52
62,2016-03-13,13,47
63,2016-03-20,9,58
64,2016-03-27,5,68
65,2016-04-03,7,46
66,2016-04-10,0,55
67,2016-04-17,14,48
68,2016-04-24,22,42
69,2016-05-01,6,50
70,2016-05-08,10,44
71,2016-05-15,8,31
72,2016-05-22,12,46
73,2016-05-29,11,43
74,2016-06-05,15,41
75,2016-06-12,22,39
76,2016-06-19,0,33
77,2016-06-26,0,9
78,2016-07-03,19,30
79,2016-07-10,0,25
80,2016-07-17,0,50
81,2016-07-24,14,39
82,2016-07-31,0,82
83,2016-08-07,5,90
84,2016-08-14,0,81
85,2016-08-21,5,72
86,2016-08-28,6,81
