,date,U2,Alphabet
0,2015-01-04,12,65
1,2015-01-11,0,45
2,2015-01-18,26,52
3,2015-01-25,0,20
4,2015-02-01,39,56
5,2015-02-08,0,60
6,2015-02-15,0,0
7,2015-02-22,0,45
8,2015-03-01,0,47
9,2015-03-08,16,79
10,2015-03-15,0,60
11,2015-03-22,32,26
12,2015-03-29,0,45
13,2015-04-05,0,40
14,2015-04-12,0,32
15,2015-04-19,0,14
16,2015-04-26,0,75
17,2015-05-03,28,60
18,2015-05-10,40,0
19,2015-05-17,0,71
20,2015-05-24,28,47
21,2015-05-31,0,31
22,2015-06-07,0,33
23,2015-06-14,0,22
24,2015-06-21,29,31
25,2015-06-28,18,38
26,2015-07-05,0,26
27,2015-07-12,0,60
28,2015-07-19,0,60
29,2015-07-26,37,31
30,2015-08-02,0,63
31,2015-08-09,13,55
32,2015-08-16,0,0
33,2015-08-23,14,29
34,2015-08-30,0,53
35,2015-09-06,37,31
36,2015-09-13,0,75
37,2015-09-20,26,46
38,2015-09-27,0,66
39,2015-10-04,0,47
40,2015-10-11,0,16
41,2015-10-18,27,46
42,2015-10-25,0,63
43,2015-11-01,11,55
44,2015-11-08,23,22
45,2015-11-15,0,54
46,2015-11-22,16,33
47,2015-11-29,20,59
48,2015-12-06,12,70
49,2015-12-13,16,51
50,2015-12-20,22,15
51,2015-12-27,15,37
52,2016-01-03,29,20
53,2016-01-10,0,67
54,2016-01-17,29,46
55,2016-01-24,0,17
56,2016-01-31,15,45
57,2016-02-07,27,50
58,2016-02-14,24,35
59,2016-02-21,16,41
60,2016-02-28,0,40
61,2016-03-06,0,57
62,2016-03-13,0,53
63,2016-03-20,0,57
64,2016-03-27,10,35
65,2016-04-03,0,28
66,2016-04-10,17,45
67,2016-04-17,20,33
68,2016-04-24,9,54
69,2016-05-01,15,82
70,2016-05-08,58,44
71,2016-05-15,0,41
72,2016-05-22,0,45
73,2016-05-29,0,55
74,2016-06-05,0,57
75,2016-06-12,0,33
76,2016-06-19,11,33
77,2016-06-26,16,40
78,2016-07-03,0,35
79,2016-07-10,0,44
80,2016-07-17,0,18
81,2016-07-24,28,30
82,2016-07-31,21,50
83,2016-08-07,0,15
84,2016-08-14,12,28
85,2016-08-21,0,0
86,2016-08-28,0,62
87,2016-09-04,0,60
88,2016-09-11,0,74
89,2016-09-18,0,76
90,2016-09-25,10,49
91,2016-10-02,0,49
92,2016-10-09,0,48
93,2016-10-16,0,22
94,2016-10-23,19,61
95,2016-10-30,26,36
96,2016-11-06,17,51
97,2016-11-13,0,53
98,2016-11-20,0,57
99,2016-11-27,0,53
100,2016-12-04,0,70
101,2016-12-11,17,60
102,2016-12-18,10,28
103,2016-12-25,12,41
104,2017-01-01,0,49
105,2017-01-08,69,34
106,2017-01-15,33,50
107,2017-01-22,11,66
108,2017-01-29,28,30
109,2017-02-05,0,43
110,2017-02-12,19,46
111,2017-02-19,11,47
112,2017-02-26,0,45
113,2017-03-05,24,45
114,2017-03-12,0,62
115,2017-03-19,12,59
116,2017-03-26,13,45
117,2017-04-02,8,68
118,2017-04-09,13,39
119,2017-04-16,0,21
120,2017-04-23,0,71
121,2017-04-30,26,56
122,2017-05-07,23,61
123,2017-05-14,55,72
124,2017-05-21,17,21
125,2017-05-28,0,0
126,2017-06-04,12,65
127,2017-06-11,20,26
128,2017-06-18,17,38
129,2017-06-25,0,28
130,2017-07-02,22,27
131,2017-07-09,38,24
132,2017-07-16,0,43
133,2017-07-23,10,20
134,2017-07-30,10,30
135,2017-08-06,8,36
136,2017-08-13,26,61
137,2017-08-20,8,22
138,2017-08-27,0,50
139,2017-09-03,26,70
140,2017-09-10,0,27
141,2017-09-17,20,64
142,2017-09-24,0,52
143,2017-10-01,0,42
144,2017-10-08,0,40
145,2017-10-15,10,34
146,2017-10-22,0,93
147,2017-10-29,0,42
148,2017-11-05,20,24
149,2017-11-12,17,60
150,2017-11-19,9,53
151,2017-11-26,0,36
152,2017-12-03,22,73
153,2017-12-10,0,49
154,2017-12-17,43,77
155,2017-12-24,0,51
156,2017-12-31,0,42
157,2018-01-07,10,35
158,2018-01-14,0,45
159,2018-01-21,21,51
160,2018-01-28,23,42
161,2018-02-04,13,71
162,2018-02-11,8,47
163,2018-02-18,15,42
164,2018-02-25,0,44
165,2018-03-04,10,54
166,2018-03-11,0,23
167,2018-03-18,15,29
168,2018-03-25,0,36
169,2018-04-01,16,67
170,2018-04-08,8,25
171,2018-04-15,0,55
172,2018-04-22,0,28
173,2018-04-29,0,38
174,2018-05-06,10,37
175,2018-05-13,18,47
176,2018-05-20,0,100
177,2018-05-27,20,28
178,2018-06-03,21,59
179,2018-06-10,0,48
180,2018-06-17,15,41
181,2018-06-24,20,31
182,2018-07-01,10,23
183,2018-07-08,29,25
184,2018-07-15,0,40
185,2018-07-22,26,36
186,2018-07-29,10,31
187,2018-08-05,0,38
188,2018-08-12,13,30
189,2018-08-19,11,33
190,2018-08-26,0,71
191,2018-09-02,12,52
192,2018-09-09,0,49
193,2018-09-16,0,56
194,2018-09-23,15,50
195,2018-09-30,19,34
196,2018-10-07,10,44
197,2018-10-14,19,38
198,2018-10-21,0,70
199,2018-10-28,0,49
200,2018-11-04,0,36
201,2018-11-11,0,47
202,2018-11-18,22,58
203,2018-11-25,25,47
204,2018-12-02,0,35
205,2018-12-09,0,58
206,2018-12-16,20,55
207,2018-12-23,10,53
208,2018-12-30,9,40
209,2019-01-06,0,38
210,2019-01-13,0,33
211,2019-01-20,0,59
212,2019-01-27,24,54
213,2019-02-03,0,56
214,2019-02-10,0,59
215,2019-02-17,7,78
216,2019-02-24,8,36
217,2019-03-03,0,24
218,2019-03-10,0,60
219,2019-03-17,0,41
220,2019-03-24,11,45
221,2019-03-31,0,53
222,2019-04-07,10,38
223,2019-04-14,0,36
224,2019-04-21,0,71
225,2019-04-28,0,33
226,2019-05-05,39,36
227,2019-05-12,13,30
228,2019-05-19,17,54
229,2019-05-26,8,25
230,2019-06-02,11,54
231,2019-06-09,0,38
232,2019-06-16,8,37
233,2019-06-23,0,36
234,2019-06-30,0,47
235,2019-07-07,10,29
236,2019-07-14,17,50
237,2019-07-21,28,37
238,2019-07-28,0,16
239,2019-08-04,0,30
240,2019-08-11,7,19
241,2019-08-18,10,25
242,2019-08-25,0,37
243,2019-09-01,0,53
244,2019-09-08,7,45
245,2019-09-15,0,31
246,2019-09-22,0,38
247,2019-09-29,0,25
248,2019-10-06,0,46
249,2019-10-13,0,57
250,2019-10-20,0,40
251,2019-10-27,0,46
252,2019-11-03,22,69
253,2019-11-10,0,69
254,2019-11-17,0,38
255,2019-11-24,0,43
256,2019-12-01,8,49
257,2019-12-08,0,31
258,2019-12-15,0,53
259,2019-12-22,14,27
260,2019-12-29,12,44
