,date,Metallica,Alphabet
245,2019-09-15,10,18
246,2019-09-22,18,22
247,2019-09-29,10,14
248,2019-10-06,14,26
249,2019-10-13,26,32
250,2019-10-20,9,23
251,2019-10-27,18,26
252,2019-11-03,17,40
253,2019-11-10,9,40
254,2019-11-17,9,22
255,2019-11-24,0,25
256,2019-12-01,10,28
257,2019-12-08,14,18
258,2019-12-15,10,30
259,2019-12-22,12,16
260,2019-12-29,14,25
