,date,Pink,Alphabet
0,2015-01-04,10,72
1,2015-01-11,8,69
2,2015-01-18,13,71
3,2015-01-25,10,93
4,2015-02-01,8,75
5,2015-02-08,13,67
6,2015-02-15,9,62
7,2015-02-22,17,56
8,2015-03-01,13,69
9,2015-03-08,13,69
10,2015-03-15,11,58
11,2015-03-22,16,60
12,2015-03-29,16,57
13,2015-04-05,9,46
14,2015-04-12,28,69
15,2015-04-19,10,71
16,2015-04-26,11,55
17,2015-05-03,12,56
18,2015-05-10,12,64
19,2015-05-17,12,53
20,2015-05-24,10,47
21,2015-05-31,7,56
22,2015-06-07,7,58
23,2015-06-14,6,47
24,2015-06-21,11,45
25,2015-06-28,3,50
26,2015-07-05,7,49
27,2015-07-12,9,53
28,2015-07-19,10,39
29,2015-07-26,9,50
30,2015-08-02,9,49
31,2015-08-09,6,100
32,2015-08-16,12,72
33,2015-08-23,14,86
34,2015-08-30,10,86
35,2015-09-06,12,74
36,2015-09-13,8,70
37,2015-09-20,7,72
38,2015-09-27,8,79
39,2015-10-04,13,79
40,2015-10-11,12,69
41,2015-10-18,13,87
42,2015-10-25,8,74
43,2015-11-01,11,76
44,2015-11-08,7,65
45,2015-11-15,11,67
46,2015-11-22,4,47
47,2015-11-29,10,75
48,2015-12-06,13,73
49,2015-12-13,8,59
50,2015-12-20,16,48
51,2015-12-27,12,39
52,2016-01-03,11,47
53,2016-01-10,9,59
54,2016-01-17,12,56
55,2016-01-24,11,70
56,2016-01-31,13,66
57,2016-02-07,9,65
58,2016-02-14,11,62
59,2016-02-21,15,61
60,2016-02-28,10,62
61,2016-03-06,14,58
62,2016-03-13,11,55
63,2016-03-20,8,59
64,2016-03-27,11,48
65,2016-04-03,11,64
66,2016-04-10,9,62
67,2016-04-17,17,57
68,2016-04-24,17,51
69,2016-05-01,19,44
70,2016-05-08,22,57
71,2016-05-15,27,55
72,2016-05-22,36,56
73,2016-05-29,27,54
74,2016-06-05,22,48
75,2016-06-12,16,53
76,2016-06-19,17,50
77,2016-06-26,15,44
78,2016-07-03,17,39
79,2016-07-10,11,39
80,2016-07-17,21,43
81,2016-07-24,19,50
82,2016-07-31,16,62
83,2016-08-07,15,46
84,2016-08-14,17,59
85,2016-08-21,14,68
86,2016-08-28,13,76
87,2016-09-04,14,70
88,2016-09-11,12,80
89,2016-09-18,8,74
90,2016-09-25,13,74
91,2016-10-02,14,58
92,2016-10-09,10,60
93,2016-10-16,12,65
94,2016-10-23,13,60
95,2016-10-30,14,56
96,2016-11-06,16,47
97,2016-11-13,22,61
98,2016-11-20,15,57
99,2016-11-27,9,66
100,2016-12-04,13,64
101,2016-12-11,15,63
102,2016-12-18,10,50
103,2016-12-25,17,42
104,2017-01-01,9,56
105,2017-01-08,12,48
106,2017-01-15,14,54
107,2017-01-22,5,63
108,2017-01-29,11,63
109,2017-02-05,15,73
110,2017-02-12,14,68
111,2017-02-19,13,65
112,2017-02-26,8,54
113,2017-03-05,9,60
114,2017-03-12,10,56
115,2017-03-19,11,54
116,2017-03-26,12,58
117,2017-04-02,14,53
118,2017-04-09,12,51
119,2017-04-16,9,52
120,2017-04-23,9,59
121,2017-04-30,11,51
122,2017-05-07,10,52
123,2017-05-14,8,56
124,2017-05-21,11,60
125,2017-05-28,7,60
126,2017-06-04,11,52
127,2017-06-11,13,46
128,2017-06-18,9,47
129,2017-06-25,11,48
130,2017-07-02,14,41
131,2017-07-09,12,50
132,2017-07-16,8,47
133,2017-07-23,9,44
134,2017-07-30,9,39
135,2017-08-06,17,45
136,2017-08-13,16,50
137,2017-08-20,15,57
138,2017-08-27,54,71
139,2017-09-03,19,60
140,2017-09-10,13,73
141,2017-09-17,17,78
142,2017-09-24,20,73
143,2017-10-01,25,67
144,2017-10-08,48,75
145,2017-10-15,56,67
146,2017-10-22,28,65
147,2017-10-29,24,61
148,2017-11-05,43,66
149,2017-11-12,26,70
150,2017-11-19,54,46
151,2017-11-26,23,69
152,2017-12-03,25,55
153,2017-12-10,20,63
154,2017-12-17,18,53
155,2017-12-24,27,50
156,2017-12-31,23,51
157,2018-01-07,20,57
158,2018-01-14,18,47
159,2018-01-21,16,65
160,2018-01-28,58,74
161,2018-02-04,93,69
162,2018-02-11,25,69
163,2018-02-18,38,69
164,2018-02-25,50,63
165,2018-03-04,44,57
166,2018-03-11,29,66
167,2018-03-18,30,58
168,2018-03-25,29,59
169,2018-04-01,26,46
170,2018-04-08,29,64
171,2018-04-15,34,55
172,2018-04-22,47,64
173,2018-04-29,48,52
174,2018-05-06,40,55
175,2018-05-13,28,56
176,2018-05-20,23,57
177,2018-05-27,27,50
178,2018-06-03,19,51
179,2018-06-10,22,43
180,2018-06-17,21,48
181,2018-06-24,24,50
182,2018-07-01,18,42
183,2018-07-08,23,40
184,2018-07-15,19,43
185,2018-07-22,23,52
186,2018-07-29,21,50
187,2018-08-05,16,50
188,2018-08-12,25,54
189,2018-08-19,16,54
190,2018-08-26,18,82
191,2018-09-02,17,75
192,2018-09-09,11,56
193,2018-09-16,7,59
194,2018-09-23,10,69
195,2018-09-30,12,68
196,2018-10-07,15,67
197,2018-10-14,12,58
198,2018-10-21,14,72
199,2018-10-28,14,65
200,2018-11-04,14,67
201,2018-11-11,14,57
202,2018-11-18,19,50
203,2018-11-25,13,58
204,2018-12-02,12,58
205,2018-12-09,15,48
206,2018-12-16,16,54
