,date,U2,Alphabet
0,2015-01-04,21,58
1,2015-01-11,10,62
2,2015-01-18,20,74
3,2015-01-25,18,85
4,2015-02-01,4,70
5,2015-02-08,15,74
6,2015-02-15,14,68
7,2015-02-22,13,56
8,2015-03-01,16,100
9,2015-03-08,19,65
10,2015-03-15,16,59
11,2015-03-22,27,60
12,2015-03-29,16,61
13,2015-04-05,23,71
14,2015-04-12,0,72
15,2015-04-19,7,55
16,2015-04-26,15,44
17,2015-05-03,31,64
18,2015-05-10,24,62
19,2015-05-17,12,69
20,2015-05-24,33,50
21,2015-05-31,21,51
22,2015-06-07,11,51
23,2015-06-14,16,59
24,2015-06-21,13,42
25,2015-06-28,17,46
26,2015-07-05,10,39
27,2015-07-12,15,57
28,2015-07-19,18,51
29,2015-07-26,10,47
30,2015-08-02,10,51
31,2015-08-09,16,66
32,2015-08-16,6,83
33,2015-08-23,8,77
34,2015-08-30,8,79
35,2015-09-06,12,67
36,2015-09-13,5,88
37,2015-09-20,9,68
38,2015-09-27,5,66
39,2015-10-04,14,53
40,2015-10-11,9,71
41,2015-10-18,17,78
42,2015-10-25,15,92
43,2015-11-01,6,71
44,2015-11-08,16,61
45,2015-11-15,22,53
46,2015-11-22,8,65
47,2015-11-29,15,76
48,2015-12-06,20,71
49,2015-12-13,19,68
50,2015-12-20,9,48
51,2015-12-27,9,28
52,2016-01-03,17,61
53,2016-01-10,10,61
54,2016-01-17,6,68
55,2016-01-24,7,57
56,2016-01-31,4,76
57,2016-02-07,9,62
58,2016-02-14,9,55
59,2016-02-21,6,57
60,2016-02-28,18,70
61,2016-03-06,6,60
62,2016-03-13,10,61
63,2016-03-20,9,43
64,2016-03-27,8,48
65,2016-04-03,13,64
66,2016-04-10,9,69
67,2016-04-17,6,64
68,2016-04-24,11,52
69,2016-05-01,11,54
70,2016-05-08,7,62
71,2016-05-15,3,70
72,2016-05-22,10,68
73,2016-05-29,15,44
74,2016-06-05,5,49
75,2016-06-12,11,45
76,2016-06-19,6,42
77,2016-06-26,5,53
78,2016-07-03,8,38
79,2016-07-10,6,57
80,2016-07-17,13,47
81,2016-07-24,15,51
82,2016-07-31,0,55
83,2016-08-07,11,49
84,2016-08-14,13,70
85,2016-08-21,8,87
86,2016-08-28,4,76
87,2016-09-04,3,70
88,2016-09-11,17,80
89,2016-09-18,11,89
90,2016-09-25,18,86
91,2016-10-02,0,49
92,2016-10-09,0,63
93,2016-10-16,8,73
94,2016-10-23,10,63
95,2016-10-30,6,60
96,2016-11-06,5,58
97,2016-11-13,6,59
98,2016-11-20,5,49
99,2016-11-27,6,54
100,2016-12-04,9,70
101,2016-12-11,5,60
102,2016-12-18,6,45
103,2016-12-25,10,58
104,2017-01-01,7,50
105,2017-01-08,61,69
106,2017-01-15,29,61
107,2017-01-22,15,75
108,2017-01-29,13,62
109,2017-02-05,18,56
110,2017-02-12,8,64
111,2017-02-19,14,60
112,2017-02-26,15,59
113,2017-03-05,14,62
114,2017-03-12,16,76
115,2017-03-19,6,57
116,2017-03-26,15,53
117,2017-04-02,7,58
118,2017-04-09,13,46
119,2017-04-16,6,68
120,2017-04-23,15,57
121,2017-04-30,15,53
122,2017-05-07,20,56
123,2017-05-14,24,69
124,2017-05-21,20,56
125,2017-05-28,19,60
126,2017-06-04,30,47
127,2017-06-11,28,39
128,2017-06-18,18,48
129,2017-06-25,22,49
130,2017-07-02,18,49
131,2017-07-09,12,44
132,2017-07-16,15,42
133,2017-07-23,18,46
134,2017-07-30,16,39
135,2017-08-06,17,54
136,2017-08-13,12,55
137,2017-08-20,15,61
138,2017-08-27,18,84
139,2017-09-03,20,74
140,2017-09-10,14,54
141,2017-09-17,18,82
142,2017-09-24,12,83
143,2017-10-01,12,79
144,2017-10-08,10,73
145,2017-10-15,18,75
146,2017-10-22,11,72
147,2017-10-29,8,65
148,2017-11-05,11,64
149,2017-11-12,17,70
150,2017-11-19,7,60
151,2017-11-26,17,49
152,2017-12-03,18,78
153,2017-12-10,18,65
154,2017-12-17,20,58
155,2017-12-24,12,53
156,2017-12-31,10,45
157,2018-01-07,14,74
158,2018-01-14,16,57
159,2018-01-21,9,68
160,2018-01-28,26,61
161,2018-02-04,9,67
162,2018-02-11,9,62
163,2018-02-18,6,74
164,2018-02-25,9,76
165,2018-03-04,6,66
166,2018-03-11,5,64
167,2018-03-18,0,52
168,2018-03-25,12,63
169,2018-04-01,0,46
170,2018-04-08,6,70
171,2018-04-15,8,58
172,2018-04-22,10,56
173,2018-04-29,8,63
174,2018-05-06,15,64
175,2018-05-13,28,56
176,2018-05-20,21,73
177,2018-05-27,14,57
178,2018-06-03,16,40
179,2018-06-10,17,37
180,2018-06-17,6,51
181,2018-06-24,14,46
182,2018-07-01,9,46
183,2018-07-08,10,38
184,2018-07-15,11,40
185,2018-07-22,11,54
186,2018-07-29,8,40
187,2018-08-05,0,35
188,2018-08-12,4,53
189,2018-08-19,11,69
190,2018-08-26,9,100
191,2018-09-02,5,66
192,2018-09-09,14,69
193,2018-09-16,10,93
194,2018-09-23,6,74
195,2018-09-30,8,75
196,2018-10-07,9,75
197,2018-10-14,11,78
198,2018-10-21,3,64
199,2018-10-28,3,67
200,2018-11-04,6,59
201,2018-11-11,8,71
202,2018-11-18,7,51
203,2018-11-25,6,65
204,2018-12-02,6,60
205,2018-12-09,7,57
206,2018-12-16,0,56
207,2018-12-23,10,47
208,2018-12-30,9,51
209,2019-01-06,9,77
210,2019-01-13,8,74
211,2019-01-20,9,58
212,2019-01-27,8,76
213,2019-02-03,5,65
214,2019-02-10,7,66
215,2019-02-17,0,63
216,2019-02-24,6,63
