,date,Ed Sheeran,Alphabet
244,2019-09-08,8,27
245,2019-09-15,9,18
246,2019-09-22,12,21
247,2019-09-29,4,23
248,2019-10-06,7,24
249,2019-10-13,9,17
250,2019-10-20,9,16
251,2019-10-27,11,25
252,2019-11-03,9,19
253,2019-11-10,6,21
254,2019-11-17,5,21
255,2019-11-24,5,12
256,2019-12-01,6,18
257,2019-12-08,11,22
258,2019-12-15,6,17
259,2019-12-22,5,17
260,2019-12-29,7,15
