,date,Metallica,Alphabet
0,2015-01-04,5,32
1,2015-01-11,2,32
2,2015-01-18,9,30
3,2015-01-25,4,25
4,2015-02-01,8,30
5,2015-02-08,4,34
6,2015-02-15,11,36
7,2015-02-22,4,29
8,2015-03-01,13,31
9,2015-03-08,11,37
10,2015-03-15,13,30
11,2015-03-22,8,25
12,2015-03-29,7,33
13,2015-04-05,9,37
14,2015-04-12,4,33
15,2015-04-19,11,39
16,2015-04-26,6,35
17,2015-05-03,12,29
18,2015-05-10,10,35
19,2015-05-17,10,26
20,2015-05-24,11,32
21,2015-05-31,7,24
22,2015-06-07,13,21
23,2015-06-14,8,24
24,2015-06-21,8,23
25,2015-06-28,4,17
26,2015-07-05,9,24
27,2015-07-12,6,21
28,2015-07-19,5,34
29,2015-07-26,7,22
30,2015-08-02,0,19
31,2015-08-09,8,63
32,2015-08-16,4,33
33,2015-08-23,8,36
34,2015-08-30,5,47
35,2015-09-06,0,48
36,2015-09-13,9,44
37,2015-09-20,0,35
38,2015-09-27,14,43
39,2015-10-04,8,46
40,2015-10-11,3,41
41,2015-10-18,5,35
42,2015-10-25,7,34
43,2015-11-01,9,35
44,2015-11-08,9,40
45,2015-11-15,7,35
46,2015-11-22,7,35
47,2015-11-29,6,37
48,2015-12-06,9,36
49,2015-12-13,4,36
50,2015-12-20,11,26
51,2015-12-27,8,27
52,2016-01-03,6,26
53,2016-01-10,10,34
54,2016-01-17,10,25
55,2016-01-24,8,34
56,2016-01-31,10,39
57,2016-02-07,19,37
58,2016-02-14,12,26
59,2016-02-21,5,33
60,2016-02-28,9,31
61,2016-03-06,10,31
62,2016-03-13,17,34
63,2016-03-20,11,25
64,2016-03-27,13,31
65,2016-04-03,7,37
66,2016-04-10,9,28
67,2016-04-17,10,36
68,2016-04-24,10,34
69,2016-05-01,9,27
70,2016-05-08,6,29
71,2016-05-15,9,26
72,2016-05-22,10,33
73,2016-05-29,4,39
74,2016-06-05,9,28
75,2016-06-12,9,16
76,2016-06-19,8,32
77,2016-06-26,9,28
78,2016-07-03,9,27
79,2016-07-10,9,24
80,2016-07-17,9,28
81,2016-07-24,13,26
82,2016-07-31,7,34
83,2016-08-07,13,18
84,2016-08-14,20,23
85,2016-08-21,22,26
86,2016-08-28,13,39
87,2016-09-04,11,41
88,2016-09-11,11,36
89,2016-09-18,11,34
90,2016-09-25,21,28
91,2016-10-02,14,37
92,2016-10-09,11,29
93,2016-10-16,10,38
94,2016-10-23,13,37
95,2016-10-30,17,29
96,2016-11-06,14,29
97,2016-11-13,32,34
98,2016-11-20,20,24
99,2016-11-27,13,29
100,2016-12-04,18,37
101,2016-12-11,14,36
102,2016-12-18,17,31
103,2016-12-25,14,20
104,2017-01-01,12,32
105,2017-01-08,13,31
106,2017-01-15,10,31
107,2017-01-22,12,34
108,2017-01-29,16,33
109,2017-02-05,10,32
110,2017-02-12,100,30
111,2017-02-19,24,34
112,2017-02-26,20,27
113,2017-03-05,14,31
114,2017-03-12,12,34
115,2017-03-19,13,27
116,2017-03-26,13,40
117,2017-04-02,13,34
118,2017-04-09,15,26
119,2017-04-16,14,29
