,date,Ed Sheeran,Alphabet
244,2019-09-08,12,33
245,2019-09-15,12,32
246,2019-09-22,15,37
247,2019-09-29,13,37
248,2019-10-06,18,29
249,2019-10-13,14,29
250,2019-10-20,8,32
251,2019-10-27,11,37
252,2019-11-03,13,37
253,2019-11-10,11,33
254,2019-11-17,13,31
255,2019-11-24,10,33
256,2019-12-01,10,34
257,2019-12-08,10,29
258,2019-12-15,11,28
259,2019-12-22,16,23
260,2019-12-29,16,25
