,date,Coldplay,Alphabet
245,2019-09-15,2,23
246,2019-09-22,3,21
247,2019-09-29,2,21
248,2019-10-06,2,22
249,2019-10-13,2,22
250,2019-10-20,5,22
251,2019-10-27,3,26
252,2019-11-03,8,26
253,2019-11-10,3,22
254,2019-11-17,7,25
255,2019-11-24,6,17
256,2019-12-01,4,24
257,2019-12-08,3,25
258,2019-12-15,4,20
259,2019-12-22,4,15
260,2019-12-29,3,15
