,date,Bruno Mars,Alphabet
244,2019-09-08,7,47
245,2019-09-15,4,39
246,2019-09-22,7,42
247,2019-09-29,4,53
248,2019-10-06,7,33
249,2019-10-13,6,47
250,2019-10-20,9,46
251,2019-10-27,6,49
252,2019-11-03,10,46
253,2019-11-10,7,47
254,2019-11-17,10,43
255,2019-11-24,8,37
256,2019-12-01,11,48
257,2019-12-08,12,39
258,2019-12-15,12,45
259,2019-12-22,7,40
260,2019-12-29,8,34
