,date,Metallica,Alphabet
245,2019-09-15,10,27
246,2019-09-22,7,20
247,2019-09-29,9,23
248,2019-10-06,9,19
249,2019-10-13,7,22
250,2019-10-20,5,18
251,2019-10-27,6,28
252,2019-11-03,6,24
253,2019-11-10,5,22
254,2019-11-17,7,19
255,2019-11-24,8,15
256,2019-12-01,7,20
257,2019-12-08,7,23
258,2019-12-15,6,17
259,2019-12-22,7,12
260,2019-12-29,5,16
