,date,Bruno Mars,Alphabet
244,2019-09-08,6,24
245,2019-09-15,5,26
246,2019-09-22,8,24
247,2019-09-29,5,21
248,2019-10-06,6,23
249,2019-10-13,5,22
250,2019-10-20,7,25
251,2019-10-27,5,25
252,2019-11-03,5,24
253,2019-11-10,5,24
254,2019-11-17,5,24
255,2019-11-24,5,17
256,2019-12-01,5,23
257,2019-12-08,4,21
258,2019-12-15,5,19
259,2019-12-22,6,18
260,2019-12-29,5,17
