,date,Pink,Alphabet
0,2015-01-04,0,65
1,2015-01-11,0,45
2,2015-01-18,0,52
3,2015-01-25,0,20
4,2015-02-01,15,56
5,2015-02-08,0,60
6,2015-02-15,21,0
7,2015-02-22,13,45
8,2015-03-01,0,47
9,2015-03-08,0,79
10,2015-03-15,0,60
11,2015-03-22,0,26
12,2015-03-29,0,45
13,2015-04-05,0,40
14,2015-04-12,18,32
15,2015-04-19,36,14
16,2015-04-26,18,75
17,2015-05-03,37,60
18,2015-05-10,0,0
19,2015-05-17,20,71
20,2015-05-24,15,47
21,2015-05-31,12,31
22,2015-06-07,0,33
23,2015-06-14,31,22
24,2015-06-21,0,31
25,2015-06-28,23,38
26,2015-07-05,0,26
27,2015-07-12,29,60
28,2015-07-19,0,60
29,2015-07-26,16,31
30,2015-08-02,13,63
31,2015-08-09,0,55
32,2015-08-16,0,0
33,2015-08-23,32,29
34,2015-08-30,18,53
35,2015-09-06,37,31
36,2015-09-13,15,75
37,2015-09-20,17,46
38,2015-09-27,0,66
39,2015-10-04,12,47
40,2015-10-11,19,16
41,2015-10-18,15,46
42,2015-10-25,0,63
43,2015-11-01,25,55
44,2015-11-08,33,22
45,2015-11-15,23,54
46,2015-11-22,25,33
47,2015-11-29,15,59
48,2015-12-06,0,70
49,2015-12-13,0,51
50,2015-12-20,0,15
51,2015-12-27,13,37
52,2016-01-03,12,20
53,2016-01-10,27,67
54,2016-01-17,0,46
55,2016-01-24,32,17
56,2016-01-31,28,45
57,2016-02-07,0,50
58,2016-02-14,0,35
59,2016-02-21,0,41
60,2016-02-28,0,40
61,2016-03-06,0,57
62,2016-03-13,0,53
63,2016-03-20,26,57
64,2016-03-27,26,35
65,2016-04-03,0,28
66,2016-04-10,0,45
67,2016-04-17,0,33
68,2016-04-24,21,54
69,2016-05-01,24,82
70,2016-05-08,39,44
71,2016-05-15,43,41
72,2016-05-22,15,45
73,2016-05-29,0,55
74,2016-06-05,71,57
75,2016-06-12,0,33
76,2016-06-19,0,33
77,2016-06-26,13,40
78,2016-07-03,0,35
79,2016-07-10,17,44
80,2016-07-17,20,18
81,2016-07-24,19,30
82,2016-07-31,0,50
83,2016-08-07,0,15
84,2016-08-14,13,28
85,2016-08-21,26,0
86,2016-08-28,16,62
87,2016-09-04,0,60
