,date,Ed Sheeran,Alphabet
244,2019-09-08,9,28
245,2019-09-15,11,33
246,2019-09-22,13,33
247,2019-09-29,12,34
248,2019-10-06,14,33
249,2019-10-13,9,27
250,2019-10-20,7,28
251,2019-10-27,11,30
252,2019-11-03,7,38
253,2019-11-10,9,41
254,2019-11-17,10,22
255,2019-11-24,6,24
256,2019-12-01,11,28
257,2019-12-08,6,22
258,2019-12-15,6,30
259,2019-12-22,9,22
260,2019-12-29,3,26
