,date,Guns N' Roses,Alphabet
0,2015-01-04,6,34
1,2015-01-11,0,50
2,2015-01-18,6,51
3,2015-01-25,7,59
4,2015-02-01,3,53
5,2015-02-08,14,49
6,2015-02-15,8,53
7,2015-02-22,7,57
8,2015-03-01,6,58
9,2015-03-08,0,54
10,2015-03-15,4,33
11,2015-03-22,0,38
12,2015-03-29,8,49
13,2015-04-05,7,49
14,2015-04-12,3,39
15,2015-04-19,7,43
16,2015-04-26,7,43
17,2015-05-03,18,50
18,2015-05-10,6,47
19,2015-05-17,7,56
20,2015-05-24,0,48
21,2015-05-31,6,39
22,2015-06-07,25,27
23,2015-06-14,0,29
24,2015-06-21,3,38
25,2015-06-28,15,34
26,2015-07-05,3,42
27,2015-07-12,0,34
28,2015-07-19,9,32
29,2015-07-26,0,29
30,2015-08-02,5,33
31,2015-08-09,7,85
32,2015-08-16,6,43
33,2015-08-23,11,55
34,2015-08-30,5,68
35,2015-09-06,0,64
36,2015-09-13,7,42
37,2015-09-20,8,52
38,2015-09-27,7,64
39,2015-10-04,4,50
40,2015-10-11,7,42
41,2015-10-18,4,56
42,2015-10-25,6,54
43,2015-11-01,3,54
44,2015-11-08,10,54
45,2015-11-15,9,51
46,2015-11-22,12,48
47,2015-11-29,8,58
48,2015-12-06,3,47
49,2015-12-13,3,37
50,2015-12-20,17,40
51,2015-12-27,23,43
52,2016-01-03,18,39
53,2016-01-10,11,47
54,2016-01-17,20,47
55,2016-01-24,17,45
56,2016-01-31,16,56
57,2016-02-07,16,56
58,2016-02-14,9,39
59,2016-02-21,10,47
60,2016-02-28,12,49
61,2016-03-06,5,37
62,2016-03-13,8,45
63,2016-03-20,8,40
64,2016-03-27,17,38
65,2016-04-03,34,28
66,2016-04-10,20,44
67,2016-04-17,22,40
68,2016-04-24,10,40
69,2016-05-01,2,41
70,2016-05-08,12,36
71,2016-05-15,11,41
72,2016-05-22,7,29
73,2016-05-29,12,36
74,2016-06-05,3,38
75,2016-06-12,7,20
76,2016-06-19,10,28
77,2016-06-26,15,35
78,2016-07-03,18,33
79,2016-07-10,11,41
80,2016-07-17,12,46
81,2016-07-24,16,35
82,2016-07-31,15,38
83,2016-08-07,12,45
84,2016-08-14,11,37
85,2016-08-21,11,65
86,2016-08-28,5,54
87,2016-09-04,6,51
88,2016-09-11,5,39
89,2016-09-18,11,41
90,2016-09-25,11,42
91,2016-10-02,6,39
92,2016-10-09,8,52
93,2016-10-16,8,41
94,2016-10-23,8,44
95,2016-10-30,8,40
96,2016-11-06,4,42
97,2016-11-13,8,41
98,2016-11-20,8,36
99,2016-11-27,2,43
100,2016-12-04,10,42
101,2016-12-11,5,36
102,2016-12-18,7,45
103,2016-12-25,8,31
104,2017-01-01,5,41
105,2017-01-08,9,35
106,2017-01-15,4,50
107,2017-01-22,7,37
108,2017-01-29,12,49
109,2017-02-05,4,43
110,2017-02-12,0,45
111,2017-02-19,11,41
112,2017-02-26,2,39
113,2017-03-05,10,47
114,2017-03-12,10,38
115,2017-03-19,5,40
116,2017-03-26,5,38
117,2017-04-02,10,41
118,2017-04-09,6,37
119,2017-04-16,5,40
120,2017-04-23,7,48
121,2017-04-30,9,37
122,2017-05-07,7,50
123,2017-05-14,7,42
124,2017-05-21,10,58
125,2017-05-28,15,43
126,2017-06-04,5,40
127,2017-06-11,13,43
128,2017-06-18,13,37
129,2017-06-25,9,27
130,2017-07-02,7,31
131,2017-07-09,13,31
132,2017-07-16,13,29
133,2017-07-23,17,41
134,2017-07-30,15,39
135,2017-08-06,7,34
136,2017-08-13,8,32
137,2017-08-20,4,48
138,2017-08-27,7,52
139,2017-09-03,6,49
140,2017-09-10,13,44
141,2017-09-17,7,59
142,2017-09-24,13,45
143,2017-10-01,8,44
144,2017-10-08,12,35
145,2017-10-15,14,39
146,2017-10-22,5,49
147,2017-10-29,9,45
148,2017-11-05,16,58
149,2017-11-12,11,41
150,2017-11-19,6,33
151,2017-11-26,5,42
152,2017-12-03,7,43
153,2017-12-10,7,49
154,2017-12-17,0,40
155,2017-12-24,7,37
156,2017-12-31,0,35
157,2018-01-07,6,43
158,2018-01-14,4,49
159,2018-01-21,3,50
160,2018-01-28,2,53
161,2018-02-04,4,53
162,2018-02-11,6,47
163,2018-02-18,3,44
164,2018-02-25,5,44
165,2018-03-04,6,49
166,2018-03-11,8,45
167,2018-03-18,5,39
168,2018-03-25,6,54
169,2018-04-01,0,42
170,2018-04-08,2,45
171,2018-04-15,6,39
172,2018-04-22,4,39
173,2018-04-29,5,38
174,2018-05-06,3,34
175,2018-05-13,9,43
176,2018-05-20,4,35
177,2018-05-27,6,37
178,2018-06-03,7,33
179,2018-06-10,5,40
180,2018-06-17,8,39
181,2018-06-24,0,32
182,2018-07-01,4,29
183,2018-07-08,6,36
184,2018-07-15,6,37
185,2018-07-22,8,39
186,2018-07-29,3,40
187,2018-08-05,0,37
188,2018-08-12,0,46
189,2018-08-19,9,46
190,2018-08-26,5,60
191,2018-09-02,3,50
192,2018-09-09,2,50
193,2018-09-16,3,55
194,2018-09-23,6,51
195,2018-09-30,5,46
196,2018-10-07,4,54
197,2018-10-14,2,44
198,2018-10-21,12,51
199,2018-10-28,15,49
200,2018-11-04,6,40
201,2018-11-11,9,45
202,2018-11-18,3,44
203,2018-11-25,0,52
204,2018-12-02,3,34
205,2018-12-09,0,47
206,2018-12-16,6,46
207,2018-12-23,2,33
208,2018-12-30,4,44
209,2019-01-06,7,48
210,2019-01-13,5,43
211,2019-01-20,0,43
212,2019-01-27,2,43
213,2019-02-03,8,49
214,2019-02-10,5,50
215,2019-02-17,4,37
216,2019-02-24,8,40
217,2019-03-03,5,35
218,2019-03-10,7,30
219,2019-03-17,0,34
220,2019-03-24,7,44
221,2019-03-31,8,46
222,2019-04-07,9,49
223,2019-04-14,6,41
224,2019-04-21,4,47
225,2019-04-28,4,50
226,2019-05-05,4,41
227,2019-05-12,4,43
228,2019-05-19,5,48
229,2019-05-26,6,41
230,2019-06-02,4,34
231,2019-06-09,4,42
232,2019-06-16,63,36
233,2019-06-23,34,37
234,2019-06-30,13,39
235,2019-07-07,10,37
236,2019-07-14,6,28
237,2019-07-21,8,28
238,2019-07-28,7,35
239,2019-08-04,11,30
240,2019-08-11,8,48
241,2019-08-18,8,41
242,2019-08-25,12,52
243,2019-09-01,9,45
244,2019-09-08,10,52
245,2019-09-15,14,55
246,2019-09-22,8,57
247,2019-09-29,17,39
248,2019-10-06,24,44
249,2019-10-13,23,48
250,2019-10-20,28,45
251,2019-10-27,100,51
252,2019-11-03,9,55
253,2019-11-10,7,51
254,2019-11-17,5,49
255,2019-11-24,10,38
256,2019-12-01,4,40
257,2019-12-08,4,42
258,2019-12-15,10,59
259,2019-12-22,2,36
260,2019-12-29,6,40
