,date,Pink,Alphabet
245,2019-09-15,9,50
246,2019-09-22,22,41
247,2019-09-29,29,45
248,2019-10-06,27,69
249,2019-10-13,19,49
250,2019-10-20,16,43
251,2019-10-27,22,45
252,2019-11-03,28,54
253,2019-11-10,46,39
254,2019-11-17,13,45
255,2019-11-24,19,30
256,2019-12-01,25,36
257,2019-12-08,32,69
258,2019-12-15,0,52
259,2019-12-22,14,44
260,2019-12-29,10,40
