,date,Pink,Alphabet
0,2015-01-04,15,53
1,2015-01-11,0,65
2,2015-01-18,0,70
3,2015-01-25,0,42
4,2015-02-01,36,46
5,2015-02-08,12,60
6,2015-02-15,0,54
7,2015-02-22,0,91
8,2015-03-01,9,49
9,2015-03-08,0,51
10,2015-03-15,0,35
11,2015-03-22,19,54
12,2015-03-29,0,41
13,2015-04-05,0,22
14,2015-04-12,15,51
15,2015-04-19,13,37
16,2015-04-26,33,24
17,2015-05-03,0,53
18,2015-05-10,12,57
19,2015-05-17,20,9
20,2015-05-24,12,50
21,2015-05-31,24,54
22,2015-06-07,0,14
23,2015-06-14,18,33
24,2015-06-21,28,11
25,2015-06-28,27,46
26,2015-07-05,14,0
27,2015-07-12,0,39
28,2015-07-19,12,0
29,2015-07-26,20,19
30,2015-08-02,0,88
31,2015-08-09,17,73
32,2015-08-16,0,62
33,2015-08-23,0,31
34,2015-08-30,30,53
35,2015-09-06,24,47
36,2015-09-13,16,85
37,2015-09-20,12,35
38,2015-09-27,23,45
39,2015-10-04,0,70
40,2015-10-11,0,44
41,2015-10-18,0,82
42,2015-10-25,0,84
43,2015-11-01,0,78
44,2015-11-08,18,51
45,2015-11-15,25,52
46,2015-11-22,9,55
47,2015-11-29,11,61
48,2015-12-06,0,35
49,2015-12-13,28,55
50,2015-12-20,0,22
51,2015-12-27,14,51
52,2016-01-03,0,24
53,2016-01-10,0,57
54,2016-01-17,16,24
55,2016-01-24,7,48
56,2016-01-31,8,79
57,2016-02-07,0,41
58,2016-02-14,13,91
59,2016-02-21,0,30
60,2016-02-28,34,48
61,2016-03-06,8,84
62,2016-03-13,12,46
63,2016-03-20,22,39
64,2016-03-27,15,54
65,2016-04-03,29,36
66,2016-04-10,13,44
67,2016-04-17,0,47
68,2016-04-24,22,52
69,2016-05-01,19,59
70,2016-05-08,0,24
71,2016-05-15,21,67
72,2016-05-22,31,42
73,2016-05-29,25,71
74,2016-06-05,30,56
75,2016-06-12,25,38
76,2016-06-19,14,16
77,2016-06-26,0,46
78,2016-07-03,46,27
79,2016-07-10,15,46
80,2016-07-17,9,29
81,2016-07-24,20,50
82,2016-07-31,12,35
83,2016-08-07,32,49
84,2016-08-14,13,36
85,2016-08-21,12,63
86,2016-08-28,0,45
87,2016-09-04,10,66
88,2016-09-11,0,36
89,2016-09-18,10,66
90,2016-09-25,8,66
91,2016-10-02,7,45
92,2016-10-09,7,45
93,2016-10-16,13,62
94,2016-10-23,18,74
95,2016-10-30,9,54
96,2016-11-06,20,43
97,2016-11-13,19,60
98,2016-11-20,13,49
99,2016-11-27,7,31
100,2016-12-04,16,47
101,2016-12-11,15,43
102,2016-12-18,11,39
103,2016-12-25,26,36
104,2017-01-01,0,71
105,2017-01-08,6,39
106,2017-01-15,0,48
107,2017-01-22,0,60
108,2017-01-29,14,53
109,2017-02-05,7,48
110,2017-02-12,9,69
111,2017-02-19,0,41
112,2017-02-26,6,49
113,2017-03-05,12,56
114,2017-03-12,0,50
115,2017-03-19,0,39
116,2017-03-26,9,68
117,2017-04-02,12,47
118,2017-04-09,17,60
119,2017-04-16,26,41
120,2017-04-23,0,33
121,2017-04-30,0,62
122,2017-05-07,0,43
123,2017-05-14,10,30
124,2017-05-21,25,37
125,2017-05-28,30,59
126,2017-06-04,0,39
127,2017-06-11,6,55
128,2017-06-18,8,48
129,2017-06-25,12,0
130,2017-07-02,26,43
131,2017-07-09,28,41
132,2017-07-16,7,33
133,2017-07-23,10,29
134,2017-07-30,20,26
135,2017-08-06,13,24
136,2017-08-13,17,30
137,2017-08-20,37,29
138,2017-08-27,46,49
139,2017-09-03,38,53
140,2017-09-10,16,61
141,2017-09-17,0,66
142,2017-09-24,24,50
143,2017-10-01,28,54
144,2017-10-08,97,56
145,2017-10-15,61,75
146,2017-10-22,34,74
147,2017-10-29,23,64
148,2017-11-05,26,61
149,2017-11-12,37,43
150,2017-11-19,30,8
151,2017-11-26,18,50
152,2017-12-03,32,41
153,2017-12-10,41,54
154,2017-12-17,18,66
155,2017-12-24,33,42
156,2017-12-31,12,38
157,2018-01-07,42,45
158,2018-01-14,0,49
159,2018-01-21,33,62
160,2018-01-28,58,45
161,2018-02-04,100,60
162,2018-02-11,22,70
163,2018-02-18,51,38
164,2018-02-25,40,34
165,2018-03-04,56,63
166,2018-03-11,46,51
167,2018-03-18,25,57
168,2018-03-25,19,47
169,2018-04-01,42,55
170,2018-04-08,53,58
171,2018-04-15,40,67
172,2018-04-22,31,72
173,2018-04-29,52,22
174,2018-05-06,6,38
175,2018-05-13,25,50
176,2018-05-20,21,42
177,2018-05-27,10,41
178,2018-06-03,14,36
179,2018-06-10,17,22
180,2018-06-17,18,39
181,2018-06-24,17,42
182,2018-07-01,32,62
183,2018-07-08,13,39
184,2018-07-15,23,39
185,2018-07-22,10,54
186,2018-07-29,23,35
187,2018-08-05,0,38
188,2018-08-12,14,24
189,2018-08-19,43,25
190,2018-08-26,9,48
191,2018-09-02,11,23
192,2018-09-09,19,49
193,2018-09-16,0,71
194,2018-09-23,24,74
195,2018-09-30,18,61
196,2018-10-07,13,53
197,2018-10-14,18,49
198,2018-10-21,9,52
199,2018-10-28,9,60
200,2018-11-04,10,60
201,2018-11-11,0,26
202,2018-11-18,17,37
203,2018-11-25,10,41
204,2018-12-02,0,76
205,2018-12-09,18,49
206,2018-12-16,0,52
207,2018-12-23,0,33
208,2018-12-30,0,48
209,2019-01-06,0,38
210,2019-01-13,17,39
211,2019-01-20,24,37
212,2019-01-27,17,74
213,2019-02-03,26,11
214,2019-02-10,7,38
215,2019-02-17,19,49
216,2019-02-24,16,51
217,2019-03-03,44,58
218,2019-03-10,37,43
219,2019-03-17,27,63
220,2019-03-24,24,50
221,2019-03-31,13,42
222,2019-04-07,36,62
223,2019-04-14,14,33
224,2019-04-21,34,47
225,2019-04-28,41,65
226,2019-05-05,25,42
227,2019-05-12,17,67
228,2019-05-19,29,46
229,2019-05-26,37,52
230,2019-06-02,33,34
231,2019-06-09,41,37
232,2019-06-16,49,25
233,2019-06-23,28,21
234,2019-06-30,20,39
235,2019-07-07,13,48
236,2019-07-14,27,35
237,2019-07-21,41,44
238,2019-07-28,14,46
239,2019-08-04,25,31
240,2019-08-11,42,27
241,2019-08-18,22,41
242,2019-08-25,10,40
243,2019-09-01,34,39
244,2019-09-08,38,73
245,2019-09-15,15,41
246,2019-09-22,18,60
247,2019-09-29,14,64
248,2019-10-06,20,44
249,2019-10-13,22,46
250,2019-10-20,0,77
251,2019-10-27,9,50
252,2019-11-03,21,70
253,2019-11-10,35,57
254,2019-11-17,12,61
255,2019-11-24,11,47
256,2019-12-01,24,52
257,2019-12-08,18,29
258,2019-12-15,0,54
259,2019-12-22,0,36
260,2019-12-29,15,46
