,date,Bruno Mars,Alphabet
244,2019-09-08,40,41
245,2019-09-15,13,29
246,2019-09-22,0,36
247,2019-09-29,13,23
248,2019-10-06,8,43
249,2019-10-13,0,53
250,2019-10-20,12,37
251,2019-10-27,0,43
252,2019-11-03,15,64
253,2019-11-10,34,64
254,2019-11-17,0,35
255,2019-11-24,0,40
256,2019-12-01,13,46
257,2019-12-08,11,29
258,2019-12-15,8,49
259,2019-12-22,14,25
260,2019-12-29,0,41
