,date,The Rolling Stones,Alphabet
127,2017-06-11,0,26
128,2017-06-18,12,38
129,2017-06-25,0,28
130,2017-07-02,20,27
131,2017-07-09,27,24
132,2017-07-16,20,43
133,2017-07-23,32,20
134,2017-07-30,32,30
135,2017-08-06,0,36
136,2017-08-13,0,61
137,2017-08-20,0,22
138,2017-08-27,19,50
139,2017-09-03,0,70
140,2017-09-10,9,27
141,2017-09-17,14,64
142,2017-09-24,0,52
143,2017-10-01,22,42
144,2017-10-08,0,40
145,2017-10-15,29,34
146,2017-10-22,0,93
147,2017-10-29,18,42
148,2017-11-05,0,24
149,2017-11-12,15,60
150,2017-11-19,36,53
151,2017-11-26,16,36
152,2017-12-03,18,73
153,2017-12-10,12,49
154,2017-12-17,0,77
155,2017-12-24,35,51
156,2017-12-31,20,42
157,2018-01-07,28,35
158,2018-01-14,0,45
159,2018-01-21,25,51
160,2018-01-28,13,42
161,2018-02-04,17,71
162,2018-02-11,27,47
163,2018-02-18,0,42
164,2018-02-25,32,44
165,2018-03-04,28,54
166,2018-03-11,18,23
167,2018-03-18,0,29
168,2018-03-25,21,36
169,2018-04-01,0,67
170,2018-04-08,0,25
171,2018-04-15,13,55
172,2018-04-22,13,28
173,2018-04-29,7,38
174,2018-05-06,0,37
175,2018-05-13,12,47
176,2018-05-20,9,100
177,2018-05-27,0,28
178,2018-06-03,18,59
179,2018-06-10,0,48
180,2018-06-17,7,41
181,2018-06-24,11,31
182,2018-07-01,13,23
183,2018-07-08,22,25
184,2018-07-15,8,40
185,2018-07-22,0,36
186,2018-07-29,0,31
187,2018-08-05,53,38
188,2018-08-12,31,30
189,2018-08-19,0,33
190,2018-08-26,21,71
191,2018-09-02,0,52
192,2018-09-09,0,49
193,2018-09-16,0,56
194,2018-09-23,0,50
195,2018-09-30,20,34
196,2018-10-07,24,44
197,2018-10-14,0,38
198,2018-10-21,16,70
199,2018-10-28,0,49
200,2018-11-04,0,36
201,2018-11-11,0,47
202,2018-11-18,51,58
203,2018-11-25,53,47
204,2018-12-02,0,35
205,2018-12-09,0,58
206,2018-12-16,11,55
207,2018-12-23,27,53
208,2018-12-30,27,40
209,2019-01-06,0,38
210,2019-01-13,0,33
211,2019-01-20,13,63
212,2019-01-27,9,54
213,2019-02-03,0,56
214,2019-02-10,9,59
215,2019-02-17,15,78
216,2019-02-24,10,36
217,2019-03-03,9,24
218,2019-03-10,11,60
219,2019-03-17,19,41
220,2019-03-24,9,45
221,2019-03-31,45,53
222,2019-04-07,33,38
223,2019-04-14,24,36
224,2019-04-21,38,71
225,2019-04-28,32,33
226,2019-05-05,15,36
227,2019-05-12,18,30
228,2019-05-19,0,54
229,2019-05-26,24,25
230,2019-06-02,25,54
231,2019-06-09,0,38
232,2019-06-16,12,37
233,2019-06-23,29,36
234,2019-06-30,9,47
235,2019-07-07,33,29
236,2019-07-14,27,50
237,2019-07-21,10,37
238,2019-07-28,11,16
239,2019-08-04,0,30
240,2019-08-11,21,19
241,2019-08-18,18,25
242,2019-08-25,35,37
243,2019-09-01,31,53
244,2019-09-08,0,45
245,2019-09-15,21,31
246,2019-09-22,13,38
247,2019-09-29,0,25
248,2019-10-06,0,46
249,2019-10-13,13,57
250,2019-10-20,8,40
251,2019-10-27,21,46
252,2019-11-03,16,69
253,2019-11-10,0,69
254,2019-11-17,10,38
255,2019-11-24,26,43
256,2019-12-01,0,49
257,2019-12-08,42,31
258,2019-12-15,16,53
259,2019-12-22,22,27
260,2019-12-29,24,44
