,date,Bruno Mars,Alphabet
0,2015-01-04,23,32
1,2015-01-11,15,18
2,2015-01-18,18,43
3,2015-01-25,16,28
4,2015-02-01,39,38
5,2015-02-08,23,17
6,2015-02-15,26,0
7,2015-02-22,0,27
8,2015-03-01,10,18
9,2015-03-08,25,25
10,2015-03-15,25,15
11,2015-03-22,56,24
12,2015-03-29,20,33
13,2015-04-05,15,47
14,2015-04-12,46,41
15,2015-04-19,33,0
16,2015-04-26,17,18
17,2015-05-03,0,39
18,2015-05-10,0,23
19,2015-05-17,37,0
20,2015-05-24,11,9
21,2015-05-31,12,12
22,2015-06-07,19,13
23,2015-06-14,0,55
24,2015-06-21,0,34
25,2015-06-28,9,35
26,2015-07-05,0,0
27,2015-07-12,0,30
28,2015-07-19,0,0
29,2015-07-26,31,36
30,2015-08-02,39,23
31,2015-08-09,0,26
32,2015-08-16,0,27
33,2015-08-23,0,21
34,2015-08-30,9,47
35,2015-09-06,11,38
36,2015-09-13,0,8
37,2015-09-20,17,42
38,2015-09-27,0,29
39,2015-10-04,14,52
40,2015-10-11,0,25
41,2015-10-18,0,21
42,2015-10-25,15,26
43,2015-11-01,0,35
44,2015-11-08,0,43
45,2015-11-15,0,27
46,2015-11-22,0,22
47,2015-11-29,16,21
48,2015-12-06,0,45
49,2015-12-13,0,29
50,2015-12-20,0,23
51,2015-12-27,0,22
52,2016-01-03,5,12
53,2016-01-10,0,7
54,2016-01-17,19,20
55,2016-01-24,0,20
56,2016-01-31,16,28
57,2016-02-07,77,17
58,2016-02-14,7,16
59,2016-02-21,0,27
60,2016-02-28,0,24
61,2016-03-06,15,0
62,2016-03-13,0,25
63,2016-03-20,7,11
64,2016-03-27,0,14
65,2016-04-03,0,48
66,2016-04-10,6,18
67,2016-04-17,14,19
68,2016-04-24,16,36
69,2016-05-01,0,43
70,2016-05-08,0,14
71,2016-05-15,10,31
72,2016-05-22,0,15
73,2016-05-29,16,36
74,2016-06-05,7,0
75,2016-06-12,0,25
76,2016-06-19,19,19
77,2016-06-26,7,9
78,2016-07-03,0,25
79,2016-07-10,0,12
80,2016-07-17,0,23
81,2016-07-24,0,20
82,2016-07-31,7,12
83,2016-08-07,0,24
84,2016-08-14,0,0
85,2016-08-21,0,25
86,2016-08-28,0,20
87,2016-09-04,0,31
88,2016-09-11,8,29
89,2016-09-18,0,31
90,2016-09-25,8,36
91,2016-10-02,19,29
92,2016-10-09,10,16
93,2016-10-16,21,16
94,2016-10-23,0,32
95,2016-10-30,0,27
96,2016-11-06,0,10
97,2016-11-13,27,23
98,2016-11-20,64,14
99,2016-11-27,14,26
100,2016-12-04,7,14
101,2016-12-11,27,26
102,2016-12-18,14,25
103,2016-12-25,37,24
104,2017-01-01,0,28
105,2017-01-08,0,25
106,2017-01-15,16,16
107,2017-01-22,19,31
108,2017-01-29,22,23
109,2017-02-05,11,18
110,2017-02-12,100,20
111,2017-02-19,11,25
112,2017-02-26,13,27
113,2017-03-05,41,13
114,2017-03-12,14,26
115,2017-03-19,21,43
116,2017-03-26,20,31
117,2017-04-02,38,29
118,2017-04-09,0,34
119,2017-04-16,19,29
120,2017-04-23,18,24
121,2017-04-30,24,29
122,2017-05-07,9,28
123,2017-05-14,21,15
124,2017-05-21,30,44
125,2017-05-28,22,29
126,2017-06-04,0,14
127,2017-06-11,24,0
128,2017-06-18,0,20
129,2017-06-25,12,17
130,2017-07-02,23,9
131,2017-07-09,9,13
132,2017-07-16,30,9
133,2017-07-23,13,25
134,2017-07-30,53,11
135,2017-08-06,27,33
136,2017-08-13,16,28
137,2017-08-20,0,32
138,2017-08-27,15,51
139,2017-09-03,12,27
140,2017-09-10,17,44
141,2017-09-17,0,36
142,2017-09-24,13,15
143,2017-10-01,26,23
144,2017-10-08,5,19
145,2017-10-15,16,38
146,2017-10-22,14,35
147,2017-10-29,16,27
148,2017-11-05,15,13
149,2017-11-12,0,16
150,2017-11-19,0,13
151,2017-11-26,8,32
152,2017-12-03,0,23
153,2017-12-10,7,18
154,2017-12-17,10,27
155,2017-12-24,10,13
156,2017-12-31,16,23
157,2018-01-07,6,36
158,2018-01-14,20,21
159,2018-01-21,24,27
160,2018-01-28,74,27
161,2018-02-04,49,28
162,2018-02-11,47,15
163,2018-02-18,17,18
164,2018-02-25,21,20
165,2018-03-04,26,27
166,2018-03-11,6,24
167,2018-03-18,11,27
168,2018-03-25,15,33
169,2018-04-01,12,30
170,2018-04-08,23,33
171,2018-04-15,8,32
172,2018-04-22,7,23
173,2018-04-29,14,31
174,2018-05-06,0,21
175,2018-05-13,26,24
176,2018-05-20,28,20
177,2018-05-27,0,32
178,2018-06-03,0,20
179,2018-06-10,5,8
180,2018-06-17,14,31
181,2018-06-24,16,20
182,2018-07-01,16,27
183,2018-07-08,13,14
184,2018-07-15,11,22
185,2018-07-22,5,25
186,2018-07-29,0,14
187,2018-08-05,10,21
188,2018-08-12,9,36
189,2018-08-19,11,17
190,2018-08-26,12,39
