,date,Bruno Mars,Alphabet
0,2015-01-04,19,20
1,2015-01-11,32,26
2,2015-01-18,27,25
3,2015-01-25,23,24
4,2015-02-01,33,21
5,2015-02-08,23,24
6,2015-02-15,21,24
7,2015-02-22,19,24
8,2015-03-01,19,21
9,2015-03-08,16,17
10,2015-03-15,15,26
11,2015-03-22,13,24
12,2015-03-29,11,17
13,2015-04-05,9,22
14,2015-04-12,10,21
15,2015-04-19,8,25
16,2015-04-26,12,25
17,2015-05-03,8,20
18,2015-05-10,11,21
19,2015-05-17,11,22
20,2015-05-24,14,17
21,2015-05-31,10,16
22,2015-06-07,8,14
23,2015-06-14,8,21
24,2015-06-21,8,18
25,2015-06-28,7,14
26,2015-07-05,8,17
27,2015-07-12,7,18
28,2015-07-19,8,19
29,2015-07-26,7,15
30,2015-08-02,8,13
31,2015-08-09,5,37
32,2015-08-16,5,20
33,2015-08-23,4,23
34,2015-08-30,8,26
35,2015-09-06,10,29
36,2015-09-13,6,36
37,2015-09-20,6,25
38,2015-09-27,8,32
39,2015-10-04,4,26
40,2015-10-11,7,22
41,2015-10-18,6,31
42,2015-10-25,3,23
43,2015-11-01,6,32
44,2015-11-08,8,26
45,2015-11-15,5,26
46,2015-11-22,6,23
47,2015-11-29,5,25
48,2015-12-06,4,27
49,2015-12-13,4,24
50,2015-12-20,5,19
51,2015-12-27,7,13
52,2016-01-03,6,20
53,2016-01-10,5,19
54,2016-01-17,7,24
55,2016-01-24,5,22
56,2016-01-31,9,30
57,2016-02-07,66,23
58,2016-02-14,18,22
59,2016-02-21,9,25
60,2016-02-28,7,23
61,2016-03-06,8,22
62,2016-03-13,6,23
63,2016-03-20,5,19
64,2016-03-27,3,20
65,2016-04-03,4,21
66,2016-04-10,1,25
67,2016-04-17,7,19
68,2016-04-24,6,19
69,2016-05-01,3,18
70,2016-05-08,7,21
71,2016-05-15,7,22
72,2016-05-22,8,19
73,2016-05-29,7,19
74,2016-06-05,7,19
75,2016-06-12,4,18
76,2016-06-19,5,13
77,2016-06-26,6,15
78,2016-07-03,5,16
79,2016-07-10,7,18
80,2016-07-17,6,15
81,2016-07-24,3,17
82,2016-07-31,4,21
83,2016-08-07,4,17
84,2016-08-14,5,17
85,2016-08-21,4,18
86,2016-08-28,6,21
87,2016-09-04,5,22
88,2016-09-11,4,36
89,2016-09-18,5,25
90,2016-09-25,5,29
91,2016-10-02,11,21
92,2016-10-09,12,27
93,2016-10-16,18,19
94,2016-10-23,9,25
95,2016-10-30,12,22
96,2016-11-06,8,25
97,2016-11-13,34,22
98,2016-11-20,51,18
99,2016-11-27,17,26
100,2016-12-04,25,23
101,2016-12-11,47,21
102,2016-12-18,25,21
103,2016-12-25,20,16
104,2017-01-01,15,25
105,2017-01-08,16,20
106,2017-01-15,10,21
107,2017-01-22,14,23
108,2017-01-29,17,23
109,2017-02-05,20,22
110,2017-02-12,100,23
111,2017-02-19,27,18
112,2017-02-26,26,18
113,2017-03-05,27,24
114,2017-03-12,22,23
115,2017-03-19,22,22
116,2017-03-26,20,23
117,2017-04-02,22,22
118,2017-04-09,20,19
119,2017-04-16,20,21
120,2017-04-23,18,24
121,2017-04-30,21,21
122,2017-05-07,21,23
123,2017-05-14,22,20
124,2017-05-21,28,24
125,2017-05-28,24,18
126,2017-06-04,19,18
127,2017-06-11,24,20
128,2017-06-18,23,18
129,2017-06-25,23,17
130,2017-07-02,26,18
131,2017-07-09,20,18
132,2017-07-16,21,16
133,2017-07-23,27,14
134,2017-07-30,83,15
135,2017-08-06,53,17
136,2017-08-13,21,15
137,2017-08-20,12,18
138,2017-08-27,12,17
139,2017-09-03,9,25
140,2017-09-10,9,31
141,2017-09-17,12,28
142,2017-09-24,8,23
143,2017-10-01,11,24
144,2017-10-08,11,24
145,2017-10-15,11,23
146,2017-10-22,9,25
147,2017-10-29,8,23
148,2017-11-05,11,24
149,2017-11-12,9,26
150,2017-11-19,9,21
151,2017-11-26,21,25
152,2017-12-03,13,19
153,2017-12-10,7,22
154,2017-12-17,8,21
155,2017-12-24,11,19
156,2017-12-31,21,21
157,2018-01-07,19,22
158,2018-01-14,15,20
159,2018-01-21,25,21
160,2018-01-28,70,27
161,2018-02-04,42,25
162,2018-02-11,43,26
163,2018-02-18,19,24
164,2018-02-25,15,22
165,2018-03-04,14,25
166,2018-03-11,14,21
167,2018-03-18,13,23
168,2018-03-25,15,20
169,2018-04-01,10,22
170,2018-04-08,12,24
171,2018-04-15,12,24
172,2018-04-22,9,19
173,2018-04-29,10,22
174,2018-05-06,11,21
175,2018-05-13,12,23
176,2018-05-20,8,19
177,2018-05-27,9,21
178,2018-06-03,7,17
179,2018-06-10,8,15
180,2018-06-17,7,17
181,2018-06-24,11,16
182,2018-07-01,10,14
183,2018-07-08,11,17
184,2018-07-15,13,15
185,2018-07-22,11,13
186,2018-07-29,9,24
187,2018-08-05,13,14
188,2018-08-12,13,16
189,2018-08-19,12,13
190,2018-08-26,16,22
191,2018-09-02,23,29
192,2018-09-09,84,27
193,2018-09-16,10,21
194,2018-09-23,10,22
195,2018-09-30,9,28
196,2018-10-07,10,26
197,2018-10-14,7,19
198,2018-10-21,7,22
199,2018-10-28,6,25
200,2018-11-04,5,22
201,2018-11-11,9,26
202,2018-11-18,6,19
203,2018-11-25,6,24
204,2018-12-02,5,22
205,2018-12-09,8,24
206,2018-12-16,8,25
207,2018-12-23,4,16
208,2018-12-30,6,22
209,2019-01-06,7,23
210,2019-01-13,6,21
211,2019-01-20,8,22
212,2019-01-27,7,22
213,2019-02-03,10,22
214,2019-02-10,12,28
215,2019-02-17,8,23
216,2019-02-24,10,26
217,2019-03-03,10,24
218,2019-03-10,8,25
219,2019-03-17,8,17
220,2019-03-24,7,20
221,2019-03-31,5,18
222,2019-04-07,5,22
223,2019-04-14,7,25
224,2019-04-21,6,27
225,2019-04-28,7,23
226,2019-05-05,6,21
227,2019-05-12,8,20
228,2019-05-19,7,24
229,2019-05-26,6,24
230,2019-06-02,8,22
231,2019-06-09,4,18
232,2019-06-16,5,17
233,2019-06-23,5,19
234,2019-06-30,5,18
235,2019-07-07,6,17
236,2019-07-14,4,16
237,2019-07-21,6,16
238,2019-07-28,5,18
239,2019-08-04,5,17
240,2019-08-11,5,18
241,2019-08-18,6,20
242,2019-08-25,3,19
243,2019-09-01,6,24
244,2019-09-08,5,29
245,2019-09-15,6,23
246,2019-09-22,6,26
247,2019-09-29,5,28
248,2019-10-06,6,27
