,date,Coldplay,Alphabet
0,2015-01-04,0,24
1,2015-01-11,0,16
2,2015-01-18,5,7
3,2015-01-25,0,8
4,2015-02-01,6,9
5,2015-02-08,0,7
6,2015-02-15,7,40
7,2015-02-22,0,0
8,2015-03-01,6,12
9,2015-03-08,10,18
10,2015-03-15,11,24
11,2015-03-22,0,0
12,2015-03-29,0,0
13,2015-04-05,12,0
14,2015-04-12,0,12
15,2015-04-19,0,12
16,2015-04-26,0,12
17,2015-05-03,11,14
18,2015-05-10,0,32
19,2015-05-17,6,0
20,2015-05-24,0,18
21,2015-05-31,0,30
22,2015-06-07,15,16
23,2015-06-14,17,8
24,2015-06-21,8,8
25,2015-06-28,0,17
26,2015-07-05,0,0
27,2015-07-12,0,25
28,2015-07-19,7,13
29,2015-07-26,27,0
30,2015-08-02,7,34
31,2015-08-09,12,35
32,2015-08-16,0,7
33,2015-08-23,11,27
34,2015-08-30,6,27
35,2015-09-06,0,24
36,2015-09-13,0,20
37,2015-09-20,8,25
38,2015-09-27,8,20
39,2015-10-04,14,23
40,2015-10-11,0,19
41,2015-10-18,0,5
42,2015-10-25,0,0
43,2015-11-01,7,23
44,2015-11-08,9,14
45,2015-11-15,0,19
46,2015-11-22,6,20
47,2015-11-29,9,17
48,2015-12-06,15,15
49,2015-12-13,15,9
50,2015-12-20,8,25
51,2015-12-27,0,22
52,2016-01-03,16,0
53,2016-01-10,8,19
54,2016-01-17,0,21
55,2016-01-24,12,24
56,2016-01-31,13,8
57,2016-02-07,100,18
58,2016-02-14,13,0
59,2016-02-21,9,12
60,2016-02-28,0,15
61,2016-03-06,16,16
62,2016-03-13,16,7
63,2016-03-20,14,5
64,2016-03-27,0,9
65,2016-04-03,0,18
66,2016-04-10,6,21
67,2016-04-17,0,17
68,2016-04-24,7,13
69,2016-05-01,5,26
70,2016-05-08,12,15
71,2016-05-15,0,18
72,2016-05-22,8,0
73,2016-05-29,0,15
74,2016-06-05,0,23
75,2016-06-12,9,14
76,2016-06-19,12,11
77,2016-06-26,0,0
78,2016-07-03,6,18
79,2016-07-10,0,7
80,2016-07-17,6,0
81,2016-07-24,32,0
82,2016-07-31,25,15
83,2016-08-07,0,6
84,2016-08-14,0,0
85,2016-08-21,0,8
86,2016-08-28,5,25
87,2016-09-04,8,17
88,2016-09-11,0,23
89,2016-09-18,0,26
90,2016-09-25,0,7
91,2016-10-02,0,14
92,2016-10-09,5,12
93,2016-10-16,4,24
94,2016-10-23,6,9
95,2016-10-30,5,12
96,2016-11-06,0,18
97,2016-11-13,14,11
98,2016-11-20,0,18
99,2016-11-27,19,15
100,2016-12-04,0,22
101,2016-12-11,5,20
102,2016-12-18,0,18
103,2016-12-25,0,12
104,2017-01-01,8,16
105,2017-01-08,0,8
106,2017-01-15,0,14
107,2017-01-22,12,24
108,2017-01-29,0,13
109,2017-02-05,11,11
110,2017-02-12,0,12
111,2017-02-19,18,29
112,2017-02-26,8,12
113,2017-03-05,0,20
114,2017-03-12,0,10
115,2017-03-19,0,7
116,2017-03-26,11,23
117,2017-04-02,5,16
118,2017-04-09,0,13
119,2017-04-16,0,28
120,2017-04-23,15,25
121,2017-04-30,0,27
122,2017-05-07,0,13
123,2017-05-14,7,23
124,2017-05-21,7,20
125,2017-05-28,11,12
126,2017-06-04,9,19
127,2017-06-11,21,12
128,2017-06-18,7,7
129,2017-06-25,0,32
130,2017-07-02,16,23
131,2017-07-09,13,18
132,2017-07-16,5,0
133,2017-07-23,8,7
134,2017-07-30,0,19
135,2017-08-06,23,11
136,2017-08-13,0,11
137,2017-08-20,6,25
138,2017-08-27,0,19
139,2017-09-03,7,17
140,2017-09-10,6,20
141,2017-09-17,0,15
142,2017-09-24,0,22
143,2017-10-01,0,30
144,2017-10-08,0,30
145,2017-10-15,9,21
146,2017-10-22,0,8
147,2017-10-29,0,21
148,2017-11-05,0,17
149,2017-11-12,0,25
150,2017-11-19,8,16
151,2017-11-26,0,24
152,2017-12-03,4,20
153,2017-12-10,0,17
154,2017-12-17,0,22
155,2017-12-24,0,28
156,2017-12-31,0,21
157,2018-01-07,11,16
158,2018-01-14,0,25
159,2018-01-21,6,23
160,2018-01-28,0,21
161,2018-02-04,0,11
162,2018-02-11,6,15
163,2018-02-18,0,18
164,2018-02-25,0,15
165,2018-03-04,0,16
166,2018-03-11,0,20
167,2018-03-18,0,20
168,2018-03-25,0,15
169,2018-04-01,0,24
170,2018-04-08,4,17
171,2018-04-15,5,17
172,2018-04-22,0,15
173,2018-04-29,4,13
174,2018-05-06,6,21
175,2018-05-13,0,14
176,2018-05-20,0,8
177,2018-05-27,6,9
178,2018-06-03,0,13
179,2018-06-10,0,15
180,2018-06-17,6,22
181,2018-06-24,7,14
182,2018-07-01,8,7
183,2018-07-08,6,12
184,2018-07-15,0,10
185,2018-07-22,10,25
186,2018-07-29,0,33
187,2018-08-05,6,20
188,2018-08-12,8,16
189,2018-08-19,7,37
190,2018-08-26,0,17
191,2018-09-02,0,31
192,2018-09-09,0,10
193,2018-09-16,0,16
194,2018-09-23,0,25
195,2018-09-30,0,15
196,2018-10-07,0,16
197,2018-10-14,4,16
198,2018-10-21,7,19
199,2018-10-28,10,24
200,2018-11-04,0,25
201,2018-11-11,0,18
202,2018-11-18,4,18
203,2018-11-25,6,14
204,2018-12-02,9,14
205,2018-12-09,9,24
206,2018-12-16,0,7
207,2018-12-23,0,0
208,2018-12-30,0,15
209,2019-01-06,0,18
210,2019-01-13,0,23
211,2019-01-20,0,10
212,2019-01-27,0,21
213,2019-02-03,7,19
214,2019-02-10,0,19
215,2019-02-17,0,18
216,2019-02-24,0,12
217,2019-03-03,0,8
218,2019-03-10,0,13
219,2019-03-17,0,12
220,2019-03-24,0,13
221,2019-03-31,0,13
222,2019-04-07,0,12
223,2019-04-14,0,22
224,2019-04-21,6,11
225,2019-04-28,0,17
226,2019-05-05,0,29
227,2019-05-12,11,10
228,2019-05-19,0,11
229,2019-05-26,0,11
230,2019-06-02,0,5
231,2019-06-09,0,21
232,2019-06-16,6,20
233,2019-06-23,0,22
234,2019-06-30,0,6
235,2019-07-07,5,12
236,2019-07-14,0,13
237,2019-07-21,10,6
238,2019-07-28,0,0
239,2019-08-04,0,5
240,2019-08-11,13,22
241,2019-08-18,0,14
242,2019-08-25,7,22
243,2019-09-01,0,14
244,2019-09-08,0,31
245,2019-09-15,0,19
246,2019-09-22,5,17
247,2019-09-29,11,37
248,2019-10-06,7,22
249,2019-10-13,0,20
250,2019-10-20,0,25
251,2019-10-27,17,16
252,2019-11-03,16,22
253,2019-11-10,3,35
254,2019-11-17,0,25
255,2019-11-24,9,17
256,2019-12-01,13,17
257,2019-12-08,7,15
258,2019-12-15,0,18
259,2019-12-22,0,12
260,2019-12-29,0,24
