,date,Bruno Mars,Alphabet
0,2015-01-04,9,19
1,2015-01-11,23,14
2,2015-01-18,16,17
3,2015-01-25,17,14
4,2015-02-01,17,18
5,2015-02-08,14,17
6,2015-02-15,13,13
7,2015-02-22,14,16
8,2015-03-01,12,15
9,2015-03-08,16,15
10,2015-03-15,8,18
11,2015-03-22,9,15
12,2015-03-29,10,16
13,2015-04-05,6,21
14,2015-04-12,8,16
15,2015-04-19,6,21
16,2015-04-26,7,21
17,2015-05-03,3,14
18,2015-05-10,6,20
19,2015-05-17,0,15
20,2015-05-24,9,13
21,2015-05-31,10,8
22,2015-06-07,6,14
23,2015-06-14,6,15
24,2015-06-21,8,7
25,2015-06-28,4,11
26,2015-07-05,6,8
27,2015-07-12,0,15
28,2015-07-19,8,12
29,2015-07-26,8,11
30,2015-08-02,5,14
31,2015-08-09,2,25
32,2015-08-16,4,21
33,2015-08-23,5,19
34,2015-08-30,8,19
35,2015-09-06,6,14
36,2015-09-13,11,17
37,2015-09-20,5,18
38,2015-09-27,4,17
39,2015-10-04,8,21
40,2015-10-11,5,22
41,2015-10-18,0,17
42,2015-10-25,4,18
43,2015-11-01,2,15
44,2015-11-08,3,20
45,2015-11-15,6,16
46,2015-11-22,2,13
47,2015-11-29,0,16
48,2015-12-06,1,19
49,2015-12-13,6,16
50,2015-12-20,2,14
51,2015-12-27,5,12
52,2016-01-03,6,16
53,2016-01-10,5,16
54,2016-01-17,3,16
55,2016-01-24,4,15
56,2016-01-31,7,16
57,2016-02-07,50,16
58,2016-02-14,7,20
59,2016-02-21,7,18
60,2016-02-28,6,27
61,2016-03-06,3,21
62,2016-03-13,8,16
63,2016-03-20,0,15
64,2016-03-27,4,15
65,2016-04-03,4,17
66,2016-04-10,7,19
67,2016-04-17,4,14
68,2016-04-24,6,17
69,2016-05-01,5,18
70,2016-05-08,0,13
71,2016-05-15,2,17
72,2016-05-22,3,10
73,2016-05-29,0,15
74,2016-06-05,8,16
75,2016-06-12,4,8
76,2016-06-19,2,11
77,2016-06-26,4,11
78,2016-07-03,5,15
79,2016-07-10,4,10
80,2016-07-17,2,9
81,2016-07-24,3,13
82,2016-07-31,5,14
83,2016-08-07,6,12
84,2016-08-14,3,20
85,2016-08-21,5,26
86,2016-08-28,4,18
87,2016-09-04,5,15
88,2016-09-11,2,17
89,2016-09-18,2,19
90,2016-09-25,2,21
