,date,Coldplay,Alphabet
0,2015-01-04,0,23
1,2015-01-11,0,13
2,2015-01-18,0,31
3,2015-01-25,0,20
4,2015-02-01,0,27
5,2015-02-08,0,12
6,2015-02-15,5,0
7,2015-02-22,5,20
8,2015-03-01,6,13
9,2015-03-08,0,18
10,2015-03-15,0,10
11,2015-03-22,11,17
12,2015-03-29,0,24
13,2015-04-05,0,34
14,2015-04-12,0,29
15,2015-04-19,0,0
16,2015-04-26,11,13
17,2015-05-03,0,28
18,2015-05-10,0,17
19,2015-05-17,0,0
20,2015-05-24,0,7
21,2015-05-31,21,9
22,2015-06-07,12,9
23,2015-06-14,8,40
24,2015-06-21,8,24
25,2015-06-28,0,25
26,2015-07-05,0,0
27,2015-07-12,0,21
28,2015-07-19,0,0
29,2015-07-26,0,26
30,2015-08-02,0,16
31,2015-08-09,0,19
32,2015-08-16,0,19
33,2015-08-23,8,15
34,2015-08-30,0,34
35,2015-09-06,6,27
36,2015-09-13,0,6
37,2015-09-20,0,30
38,2015-09-27,0,21
39,2015-10-04,0,37
40,2015-10-11,7,18
41,2015-10-18,0,15
42,2015-10-25,0,19
43,2015-11-01,6,25
44,2015-11-08,0,31
45,2015-11-15,0,19
46,2015-11-22,24,16
47,2015-11-29,7,15
48,2015-12-06,10,32
49,2015-12-13,6,21
50,2015-12-20,6,16
51,2015-12-27,0,16
52,2016-01-03,9,9
53,2016-01-10,0,5
54,2016-01-17,14,14
55,2016-01-24,13,14
56,2016-01-31,16,20
57,2016-02-07,100,13
58,2016-02-14,9,11
59,2016-02-21,0,20
60,2016-02-28,9,17
61,2016-03-06,0,0
62,2016-03-13,0,18
63,2016-03-20,0,8
64,2016-03-27,0,10
65,2016-04-03,17,35
66,2016-04-10,0,13
67,2016-04-17,0,14
68,2016-04-24,0,26
69,2016-05-01,11,31
70,2016-05-08,9,10
71,2016-05-15,0,22
72,2016-05-22,32,11
73,2016-05-29,0,26
74,2016-06-05,19,0
75,2016-06-12,0,18
76,2016-06-19,10,13
77,2016-06-26,0,6
78,2016-07-03,12,18
79,2016-07-10,10,8
80,2016-07-17,5,17
81,2016-07-24,0,14
82,2016-07-31,0,8
83,2016-08-07,11,17
84,2016-08-14,0,0
85,2016-08-21,0,18
86,2016-08-28,5,15
87,2016-09-04,0,22
88,2016-09-11,0,21
89,2016-09-18,0,22
90,2016-09-25,0,26
91,2016-10-02,18,21
92,2016-10-09,5,11
93,2016-10-16,6,12
94,2016-10-23,0,23
95,2016-10-30,0,19
96,2016-11-06,4,8
97,2016-11-13,4,17
98,2016-11-20,4,10
99,2016-11-27,8,18
100,2016-12-04,10,10
101,2016-12-11,0,19
102,2016-12-18,0,18
103,2016-12-25,0,17
104,2017-01-01,0,20
105,2017-01-08,4,18
106,2017-01-15,0,11
107,2017-01-22,13,22
108,2017-01-29,0,17
