,date,Metallica,Alphabet
245,2019-09-15,4,12
246,2019-09-22,6,14
247,2019-09-29,5,16
248,2019-10-06,7,14
249,2019-10-13,5,15
250,2019-10-20,4,14
251,2019-10-27,4,14
252,2019-11-03,4,18
253,2019-11-10,5,15
254,2019-11-17,4,15
255,2019-11-24,4,11
256,2019-12-01,4,16
257,2019-12-08,3,12
258,2019-12-15,3,14
259,2019-12-22,5,13
260,2019-12-29,3,10
