,date,Coldplay,Alphabet
0,2015-01-04,6,20
1,2015-01-11,5,26
2,2015-01-18,7,25
3,2015-01-25,2,24
4,2015-02-01,6,21
5,2015-02-08,8,24
6,2015-02-15,5,24
7,2015-02-22,5,24
8,2015-03-01,4,21
9,2015-03-08,4,17
10,2015-03-15,4,26
11,2015-03-22,4,24
12,2015-03-29,8,17
13,2015-04-05,7,22
14,2015-04-12,6,21
15,2015-04-19,6,25
16,2015-04-26,6,26
17,2015-05-03,4,20
18,2015-05-10,4,21
19,2015-05-17,7,22
20,2015-05-24,8,17
21,2015-05-31,4,17
22,2015-06-07,3,14
23,2015-06-14,5,21
24,2015-06-21,2,18
25,2015-06-28,2,14
26,2015-07-05,5,17
27,2015-07-12,4,18
28,2015-07-19,5,19
29,2015-07-26,3,15
30,2015-08-02,6,13
31,2015-08-09,6,37
32,2015-08-16,5,20
33,2015-08-23,5,23
34,2015-08-30,3,26
35,2015-09-06,6,29
36,2015-09-13,6,36
37,2015-09-20,4,25
38,2015-09-27,4,32
39,2015-10-04,5,26
40,2015-10-11,7,22
41,2015-10-18,4,31
42,2015-10-25,5,23
43,2015-11-01,6,32
44,2015-11-08,7,26
45,2015-11-15,6,26
46,2015-11-22,12,23
47,2015-11-29,21,25
48,2015-12-06,13,27
49,2015-12-13,15,24
50,2015-12-20,8,19
51,2015-12-27,7,13
52,2016-01-03,7,20
53,2016-01-10,8,19
54,2016-01-17,7,25
55,2016-01-24,14,22
56,2016-01-31,26,30
57,2016-02-07,100,23
58,2016-02-14,9,22
59,2016-02-21,9,25
60,2016-02-28,6,23
61,2016-03-06,9,22
62,2016-03-13,11,23
63,2016-03-20,6,19
64,2016-03-27,5,20
65,2016-04-03,7,21
66,2016-04-10,6,25
67,2016-04-17,6,19
68,2016-04-24,7,19
69,2016-05-01,5,18
70,2016-05-08,7,21
71,2016-05-15,9,22
72,2016-05-22,5,19
73,2016-05-29,7,19
74,2016-06-05,6,19
75,2016-06-12,3,18
76,2016-06-19,5,13
77,2016-06-26,4,15
78,2016-07-03,8,16
79,2016-07-10,8,18
80,2016-07-17,12,15
81,2016-07-24,12,17
82,2016-07-31,6,21
83,2016-08-07,5,17
84,2016-08-14,7,17
85,2016-08-21,7,18
86,2016-08-28,8,21
87,2016-09-04,5,22
88,2016-09-11,6,36
89,2016-09-18,7,25
90,2016-09-25,5,29
91,2016-10-02,11,21
92,2016-10-09,36,27
93,2016-10-16,12,19
94,2016-10-23,7,25
95,2016-10-30,5,22
96,2016-11-06,8,25
97,2016-11-13,6,22
98,2016-11-20,7,18
99,2016-11-27,5,26
100,2016-12-04,5,23
101,2016-12-11,6,21
102,2016-12-18,6,21
103,2016-12-25,5,16
104,2017-01-01,7,25
105,2017-01-08,5,21
106,2017-01-15,5,21
107,2017-01-22,5,24
108,2017-01-29,7,23
109,2017-02-05,5,22
110,2017-02-12,7,23
111,2017-02-19,6,19
112,2017-02-26,7,18
113,2017-03-05,8,24
114,2017-03-12,8,23
115,2017-03-19,10,22
116,2017-03-26,12,23
117,2017-04-02,8,22
118,2017-04-09,5,19
119,2017-04-16,7,21
120,2017-04-23,10,25
121,2017-04-30,7,21
122,2017-05-07,5,23
123,2017-05-14,5,20
124,2017-05-21,9,25
125,2017-05-28,10,18
126,2017-06-04,16,18
127,2017-06-11,10,20
128,2017-06-18,10,18
129,2017-06-25,9,17
130,2017-07-02,9,18
131,2017-07-09,10,18
132,2017-07-16,11,16
133,2017-07-23,19,15
134,2017-07-30,23,15
135,2017-08-06,97,17
136,2017-08-13,73,15
137,2017-08-20,7,18
138,2017-08-27,8,17
139,2017-09-03,5,25
140,2017-09-10,5,31
141,2017-09-17,4,28
142,2017-09-24,7,23
143,2017-10-01,8,24
144,2017-10-08,7,24
145,2017-10-15,6,23
146,2017-10-22,4,25
147,2017-10-29,5,23
148,2017-11-05,3,24
149,2017-11-12,5,26
150,2017-11-19,4,21
151,2017-11-26,4,25
152,2017-12-03,4,19
153,2017-12-10,4,22
154,2017-12-17,2,21
155,2017-12-24,4,19
156,2017-12-31,3,21
157,2018-01-07,5,22
158,2018-01-14,5,20
159,2018-01-21,5,22
160,2018-01-28,4,27
161,2018-02-04,4,25
162,2018-02-11,9,26
163,2018-02-18,3,24
164,2018-02-25,7,22
165,2018-03-04,5,25
166,2018-03-11,5,21
167,2018-03-18,4,23
168,2018-03-25,5,20
169,2018-04-01,6,22
170,2018-04-08,7,24
171,2018-04-15,5,25
172,2018-04-22,4,19
173,2018-04-29,2,22
174,2018-05-06,4,21
175,2018-05-13,2,23
176,2018-05-20,4,19
177,2018-05-27,3,21
178,2018-06-03,5,17
179,2018-06-10,3,15
180,2018-06-17,4,18
181,2018-06-24,3,16
182,2018-07-01,2,14
183,2018-07-08,3,17
184,2018-07-15,4,15
185,2018-07-22,3,13
186,2018-07-29,5,24
187,2018-08-05,4,14
188,2018-08-12,4,16
189,2018-08-19,4,13
190,2018-08-26,4,22
191,2018-09-02,5,29
192,2018-09-09,3,27
193,2018-09-16,2,21
194,2018-09-23,4,22
195,2018-09-30,3,28
196,2018-10-07,4,26
197,2018-10-14,2,19
198,2018-10-21,3,23
199,2018-10-28,5,25
200,2018-11-04,1,22
201,2018-11-11,4,26
202,2018-11-18,3,19
203,2018-11-25,3,24
204,2018-12-02,5,22
205,2018-12-09,5,24
206,2018-12-16,5,25
207,2018-12-23,3,16
208,2018-12-30,4,22
209,2019-01-06,3,23
210,2019-01-13,2,21
211,2019-01-20,3,22
212,2019-01-27,3,22
213,2019-02-03,1,22
214,2019-02-10,2,28
215,2019-02-17,4,23
216,2019-02-24,2,27
217,2019-03-03,4,24
218,2019-03-10,3,25
219,2019-03-17,2,17
220,2019-03-24,3,20
221,2019-03-31,3,19
222,2019-04-07,5,22
223,2019-04-14,4,25
224,2019-04-21,3,28
225,2019-04-28,2,23
226,2019-05-05,4,21
227,2019-05-12,3,20
228,2019-05-19,4,24
229,2019-05-26,1,24
230,2019-06-02,3,22
231,2019-06-09,3,18
232,2019-06-16,2,17
233,2019-06-23,3,19
234,2019-06-30,3,18
235,2019-07-07,3,17
236,2019-07-14,4,16
237,2019-07-21,3,16
238,2019-07-28,2,18
239,2019-08-04,3,17
240,2019-08-11,1,18
