,date,Ed Sheeran,Alphabet
0,2015-01-04,36,26
1,2015-01-11,42,27
2,2015-01-18,42,34
3,2015-01-25,48,33
4,2015-02-01,54,28
5,2015-02-08,93,30
6,2015-02-15,56,24
7,2015-02-22,52,26
8,2015-03-01,47,30
9,2015-03-08,37,27
10,2015-03-15,34,23
11,2015-03-22,37,27
12,2015-03-29,34,23
13,2015-04-05,35,33
14,2015-04-12,35,34
15,2015-04-19,29,28
16,2015-04-26,29,31
17,2015-05-03,24,31
18,2015-05-10,28,28
19,2015-05-17,40,26
20,2015-05-24,34,24
21,2015-05-31,39,21
22,2015-06-07,33,23
23,2015-06-14,34,26
24,2015-06-21,33,27
25,2015-06-28,36,25
26,2015-07-05,30,23
27,2015-07-12,27,23
28,2015-07-19,31,24
29,2015-07-26,28,25
30,2015-08-02,29,30
31,2015-08-09,35,66
32,2015-08-16,34,50
33,2015-08-23,28,39
34,2015-08-30,34,40
35,2015-09-06,42,37
36,2015-09-13,42,36
37,2015-09-20,24,35
38,2015-09-27,27,37
39,2015-10-04,24,46
40,2015-10-11,21,35
41,2015-10-18,24,38
42,2015-10-25,19,39
43,2015-11-01,18,30
44,2015-11-08,22,31
45,2015-11-15,20,30
46,2015-11-22,23,25
47,2015-11-29,18,28
48,2015-12-06,15,30
49,2015-12-13,18,32
50,2015-12-20,19,24
51,2015-12-27,16,21
52,2016-01-03,11,28
53,2016-01-10,13,32
54,2016-01-17,12,30
55,2016-01-24,14,32
56,2016-01-31,11,38
57,2016-02-07,10,31
58,2016-02-14,25,27
59,2016-02-21,14,31
60,2016-02-28,11,31
61,2016-03-06,10,30
62,2016-03-13,9,32
63,2016-03-20,8,27
64,2016-03-27,12,27
65,2016-04-03,8,26
66,2016-04-10,9,26
67,2016-04-17,8,30
68,2016-04-24,8,26
69,2016-05-01,9,29
70,2016-05-08,9,30
71,2016-05-15,9,32
72,2016-05-22,9,25
73,2016-05-29,8,26
74,2016-06-05,13,26
75,2016-06-12,10,24
76,2016-06-19,9,27
77,2016-06-26,7,25
78,2016-07-03,8,27
79,2016-07-10,7,22
80,2016-07-17,6,26
81,2016-07-24,9,25
82,2016-07-31,9,34
83,2016-08-07,9,40
84,2016-08-14,5,38
85,2016-08-21,6,41
86,2016-08-28,7,43
87,2016-09-04,8,32
88,2016-09-11,10,37
89,2016-09-18,6,33
90,2016-09-25,7,34
91,2016-10-02,8,30
92,2016-10-09,7,29
93,2016-10-16,7,27
94,2016-10-23,6,32
95,2016-10-30,6,30
96,2016-11-06,4,26
97,2016-11-13,8,29
98,2016-11-20,8,24
99,2016-11-27,8,30
100,2016-12-04,6,29
101,2016-12-11,9,29
102,2016-12-18,6,27
103,2016-12-25,8,26
104,2017-01-01,35,28
105,2017-01-08,34,30
106,2017-01-15,20,30
107,2017-01-22,22,30
108,2017-01-29,24,28
109,2017-02-05,20,30
110,2017-02-12,55,32
111,2017-02-19,33,28
112,2017-02-26,53,27
113,2017-03-05,100,26
114,2017-03-12,100,26
115,2017-03-19,65,30
116,2017-03-26,43,30
117,2017-04-02,36,24
118,2017-04-09,34,28
119,2017-04-16,37,26
120,2017-04-23,26,30
121,2017-04-30,26,29
122,2017-05-07,32,28
123,2017-05-14,25,34
124,2017-05-21,27,25
125,2017-05-28,27,25
126,2017-06-04,31,28
127,2017-06-11,27,26
128,2017-06-18,22,27
129,2017-06-25,23,21
130,2017-07-02,26,23
131,2017-07-09,27,26
132,2017-07-16,70,23
133,2017-07-23,27,28
134,2017-07-30,28,28
135,2017-08-06,28,39
136,2017-08-13,28,39
137,2017-08-20,67,36
138,2017-08-27,45,36
139,2017-09-03,29,33
140,2017-09-10,16,27
141,2017-09-17,24,34
142,2017-09-24,23,34
143,2017-10-01,24,33
144,2017-10-08,29,35
145,2017-10-15,44,38
146,2017-10-22,26,43
147,2017-10-29,20,29
148,2017-11-05,31,35
149,2017-11-12,28,35
150,2017-11-19,17,25
151,2017-11-26,25,31
152,2017-12-03,44,28
153,2017-12-10,42,29
154,2017-12-17,54,28
155,2017-12-24,44,23
156,2017-12-31,40,25
157,2018-01-07,40,32
158,2018-01-14,50,27
159,2018-01-21,58,34
160,2018-01-28,50,34
161,2018-02-04,37,31
162,2018-02-11,38,30
163,2018-02-18,34,27
164,2018-02-25,30,27
165,2018-03-04,29,33
166,2018-03-11,29,29
167,2018-03-18,25,33
168,2018-03-25,24,29
169,2018-04-01,21,27
170,2018-04-08,21,28
171,2018-04-15,24,29
172,2018-04-22,18,28
173,2018-04-29,21,30
174,2018-05-06,18,29
175,2018-05-13,20,29
176,2018-05-20,27,27
177,2018-05-27,19,26
178,2018-06-03,18,23
179,2018-06-10,18,26
180,2018-06-17,16,28
181,2018-06-24,24,25
182,2018-07-01,20,25
183,2018-07-08,19,24
184,2018-07-15,18,26
185,2018-07-22,20,30
186,2018-07-29,17,29
187,2018-08-05,17,39
188,2018-08-12,20,40
189,2018-08-19,20,40
190,2018-08-26,17,39
191,2018-09-02,18,36
192,2018-09-09,19,36
193,2018-09-16,19,37
194,2018-09-23,20,30
195,2018-09-30,23,30
196,2018-10-07,24,34
197,2018-10-14,20,34
198,2018-10-21,21,31
199,2018-10-28,23,26
200,2018-11-04,91,30
201,2018-11-11,23,28
202,2018-11-18,16,27
203,2018-11-25,11,30
204,2018-12-02,15,31
205,2018-12-09,11,29
206,2018-12-16,15,27
207,2018-12-23,12,22
208,2018-12-30,13,27
209,2019-01-06,0,0
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,0,0
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,0,0
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,0,0
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,10,28
223,2019-04-14,11,26
224,2019-04-21,0,0
225,2019-04-28,0,0
226,2019-05-05,0,0
227,2019-05-12,0,0
228,2019-05-19,0,0
229,2019-05-26,15,23
230,2019-06-02,0,0
231,2019-06-09,0,0
232,2019-06-16,0,0
233,2019-06-23,0,0
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,22,26
238,2019-07-28,0,0
239,2019-08-04,16,37
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,17,41
243,2019-09-01,0,0
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,0
250,2019-10-20,10,36
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,12,34
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,11,30
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,0,0
