,date,U2,Alphabet
212,2019-01-27,8,41
213,2019-02-03,7,38
214,2019-02-10,6,52
215,2019-02-17,0,36
216,2019-02-24,10,39
217,2019-03-03,9,48
218,2019-03-10,0,38
219,2019-03-17,0,75
220,2019-03-24,9,42
221,2019-03-31,0,37
222,2019-04-07,12,24
223,2019-04-14,0,43
224,2019-04-21,5,29
225,2019-04-28,8,47
226,2019-05-05,0,40
227,2019-05-12,9,50
228,2019-05-19,7,45
229,2019-05-26,10,35
230,2019-06-02,0,29
231,2019-06-09,7,21
232,2019-06-16,12,33
233,2019-06-23,0,23
234,2019-06-30,6,20
235,2019-07-07,10,27
236,2019-07-14,0,23
237,2019-07-21,18,41
238,2019-07-28,0,32
239,2019-08-04,12,35
240,2019-08-11,0,24
241,2019-08-18,9,63
242,2019-08-25,21,42
243,2019-09-01,6,33
244,2019-09-08,6,58
245,2019-09-15,5,51
246,2019-09-22,5,37
247,2019-09-29,0,60
248,2019-10-06,9,64
249,2019-10-13,0,55
250,2019-10-20,6,66
251,2019-10-27,0,42
252,2019-11-03,4,48
253,2019-11-10,0,52
254,2019-11-17,0,55
255,2019-11-24,0,9
256,2019-12-01,0,41
257,2019-12-08,0,46
258,2019-12-15,0,27
259,2019-12-22,10,6
260,2019-12-29,0,37
