,date,Bruno Mars,Alphabet
0,2015-01-04,20,51
1,2015-01-11,43,36
2,2015-01-18,36,42
3,2015-01-25,41,40
4,2015-02-01,34,26
5,2015-02-08,25,29
6,2015-02-15,44,26
7,2015-02-22,18,12
8,2015-03-01,32,47
9,2015-03-08,19,29
10,2015-03-15,14,32
11,2015-03-22,37,43
12,2015-03-29,29,43
13,2015-04-05,11,41
14,2015-04-12,22,25
15,2015-04-19,6,28
16,2015-04-26,17,15
17,2015-05-03,30,49
18,2015-05-10,31,30
19,2015-05-17,29,36
20,2015-05-24,19,32
21,2015-05-31,8,18
22,2015-06-07,0,31
23,2015-06-14,0,23
24,2015-06-21,0,14
25,2015-06-28,0,23
26,2015-07-05,9,32
27,2015-07-12,0,29
28,2015-07-19,17,39
29,2015-07-26,13,24
30,2015-08-02,25,0
31,2015-08-09,0,47
32,2015-08-16,8,46
33,2015-08-23,0,20
34,2015-08-30,0,49
35,2015-09-06,12,38
36,2015-09-13,0,52
37,2015-09-20,0,36
38,2015-09-27,17,41
39,2015-10-04,0,59
40,2015-10-11,9,19
41,2015-10-18,18,30
42,2015-10-25,5,31
43,2015-11-01,0,42
44,2015-11-08,0,40
45,2015-11-15,7,44
46,2015-11-22,11,32
47,2015-11-29,6,56
48,2015-12-06,10,37
49,2015-12-13,13,41
50,2015-12-20,0,25
51,2015-12-27,0,15
52,2016-01-03,14,29
53,2016-01-10,8,65
54,2016-01-17,13,38
55,2016-01-24,10,35
56,2016-01-31,17,34
57,2016-02-07,76,33
58,2016-02-14,6,31
59,2016-02-21,10,36
60,2016-02-28,11,43
61,2016-03-06,12,32
62,2016-03-13,15,37
63,2016-03-20,10,48
64,2016-03-27,8,18
65,2016-04-03,10,23
66,2016-04-10,14,34
67,2016-04-17,21,21
68,2016-04-24,0,33
69,2016-05-01,9,21
70,2016-05-08,0,40
71,2016-05-15,8,40
72,2016-05-22,11,29
73,2016-05-29,5,24
74,2016-06-05,16,25
75,2016-06-12,10,33
76,2016-06-19,10,29
77,2016-06-26,13,17
78,2016-07-03,8,33
79,2016-07-10,13,0
80,2016-07-17,5,21
81,2016-07-24,22,34
82,2016-07-31,0,26
83,2016-08-07,12,30
84,2016-08-14,0,37
85,2016-08-21,14,18
86,2016-08-28,7,38
87,2016-09-04,0,39
88,2016-09-11,11,48
89,2016-09-18,10,34
90,2016-09-25,0,30
91,2016-10-02,26,31
92,2016-10-09,4,47
93,2016-10-16,20,32
94,2016-10-23,28,38
95,2016-10-30,16,43
96,2016-11-06,26,32
97,2016-11-13,31,38
98,2016-11-20,45,16
99,2016-11-27,21,34
100,2016-12-04,19,33
101,2016-12-11,52,34
102,2016-12-18,35,40
103,2016-12-25,46,32
104,2017-01-01,12,46
105,2017-01-08,10,25
106,2017-01-15,10,35
107,2017-01-22,22,9
108,2017-01-29,0,36
109,2017-02-05,26,20
110,2017-02-12,100,43
111,2017-02-19,30,24
112,2017-02-26,30,30
113,2017-03-05,37,41
114,2017-03-12,26,24
115,2017-03-19,21,37
116,2017-03-26,21,35
117,2017-04-02,32,28
118,2017-04-09,22,34
119,2017-04-16,18,34
120,2017-04-23,15,27
121,2017-04-30,30,30
122,2017-05-07,21,30
123,2017-05-14,13,24
124,2017-05-21,45,38
125,2017-05-28,26,20
126,2017-06-04,12,35
127,2017-06-11,25,51
128,2017-06-18,14,26
129,2017-06-25,41,33
130,2017-07-02,30,43
131,2017-07-09,35,24
132,2017-07-16,16,45
133,2017-07-23,20,29
134,2017-07-30,10,6
135,2017-08-06,31,17
136,2017-08-13,31,19
137,2017-08-20,6,30
138,2017-08-27,26,35
139,2017-09-03,31,45
140,2017-09-10,15,53
141,2017-09-17,25,50
142,2017-09-24,20,29
143,2017-10-01,39,43
144,2017-10-08,39,32
145,2017-10-15,16,31
146,2017-10-22,10,45
147,2017-10-29,10,31
148,2017-11-05,17,32
149,2017-11-12,15,20
150,2017-11-19,4,29
151,2017-11-26,31,38
152,2017-12-03,8,37
153,2017-12-10,16,39
154,2017-12-17,8,33
155,2017-12-24,14,35
156,2017-12-31,26,22
157,2018-01-07,21,27
158,2018-01-14,4,33
159,2018-01-21,45,37
160,2018-01-28,78,40
161,2018-02-04,33,58
162,2018-02-11,36,46
163,2018-02-18,28,46
164,2018-02-25,15,38
165,2018-03-04,5,32
166,2018-03-11,16,28
167,2018-03-18,22,42
168,2018-03-25,14,21
169,2018-04-01,18,43
170,2018-04-08,24,48
171,2018-04-15,5,30
172,2018-04-22,9,48
173,2018-04-29,12,37
174,2018-05-06,17,23
175,2018-05-13,13,20
176,2018-05-20,16,22
177,2018-05-27,7,37
178,2018-06-03,9,29
179,2018-06-10,18,30
180,2018-06-17,17,38
181,2018-06-24,21,30
182,2018-07-01,12,17
183,2018-07-08,7,26
184,2018-07-15,13,43
185,2018-07-22,0,27
186,2018-07-29,12,18
187,2018-08-05,19,18
188,2018-08-12,25,27
189,2018-08-19,9,24
190,2018-08-26,23,31
191,2018-09-02,16,34
192,2018-09-09,19,36
193,2018-09-16,15,36
194,2018-09-23,13,32
195,2018-09-30,4,35
196,2018-10-07,9,29
197,2018-10-14,4,31
198,2018-10-21,10,33
199,2018-10-28,9,38
200,2018-11-04,6,35
201,2018-11-11,17,15
202,2018-11-18,8,27
203,2018-11-25,18,42
204,2018-12-02,9,37
205,2018-12-09,0,41
206,2018-12-16,14,23
207,2018-12-23,13,19
208,2018-12-30,0,36
209,2019-01-06,0,0
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,0,0
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,11,34
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,0,0
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,0,0
223,2019-04-14,0,0
224,2019-04-21,0,0
225,2019-04-28,0,0
226,2019-05-05,9,23
227,2019-05-12,0,0
228,2019-05-19,0,0
229,2019-05-26,0,0
230,2019-06-02,0,0
231,2019-06-09,0,0
232,2019-06-16,0,0
233,2019-06-23,0,0
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,7,24
237,2019-07-21,0,0
238,2019-07-28,4,33
239,2019-08-04,0,0
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,0,0
243,2019-09-01,0,0
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,7,27
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,0
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,0,0
254,2019-11-17,0,0
255,2019-11-24,3,29
256,2019-12-01,8,48
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,0,0
