,date,Ed Sheeran,Alphabet
0,2015-01-04,23,17
1,2015-01-11,26,18
2,2015-01-18,28,17
3,2015-01-25,31,16
4,2015-02-01,24,16
5,2015-02-08,61,19
6,2015-02-15,42,17
7,2015-02-22,39,21
8,2015-03-01,26,17
9,2015-03-08,24,16
10,2015-03-15,23,16
11,2015-03-22,24,19
12,2015-03-29,19,17
13,2015-04-05,26,15
14,2015-04-12,20,18
15,2015-04-19,19,16
16,2015-04-26,14,15
17,2015-05-03,19,14
18,2015-05-10,20,13
19,2015-05-17,25,16
20,2015-05-24,24,17
21,2015-05-31,21,16
22,2015-06-07,20,13
23,2015-06-14,27,14
24,2015-06-21,16,13
25,2015-06-28,18,14
26,2015-07-05,20,13
27,2015-07-12,17,14
28,2015-07-19,23,14
29,2015-07-26,19,13
30,2015-08-02,20,11
31,2015-08-09,23,48
32,2015-08-16,27,18
33,2015-08-23,20,17
34,2015-08-30,21,23
35,2015-09-06,24,23
36,2015-09-13,27,20
37,2015-09-20,69,20
38,2015-09-27,30,27
39,2015-10-04,18,24
40,2015-10-11,19,18
41,2015-10-18,15,20
42,2015-10-25,13,18
43,2015-11-01,13,20
44,2015-11-08,15,20
45,2015-11-15,12,20
46,2015-11-22,12,13
47,2015-11-29,7,18
48,2015-12-06,11,19
49,2015-12-13,10,15
50,2015-12-20,10,17
51,2015-12-27,11,16
52,2016-01-03,10,14
53,2016-01-10,6,16
54,2016-01-17,11,17
55,2016-01-24,7,18
56,2016-01-31,7,22
57,2016-02-07,7,16
58,2016-02-14,18,17
59,2016-02-21,8,18
60,2016-02-28,7,15
61,2016-03-06,7,14
62,2016-03-13,6,15
63,2016-03-20,6,16
64,2016-03-27,5,16
65,2016-04-03,5,17
66,2016-04-10,6,17
67,2016-04-17,4,16
68,2016-04-24,6,16
69,2016-05-01,4,15
70,2016-05-08,6,15
71,2016-05-15,6,17
72,2016-05-22,5,14
73,2016-05-29,5,13
74,2016-06-05,10,13
75,2016-06-12,7,14
76,2016-06-19,6,13
77,2016-06-26,6,14
78,2016-07-03,6,12
79,2016-07-10,3,12
80,2016-07-17,4,12
81,2016-07-24,5,14
82,2016-07-31,5,16
83,2016-08-07,6,11
84,2016-08-14,5,14
85,2016-08-21,4,15
86,2016-08-28,5,15
87,2016-09-04,4,20
88,2016-09-11,4,21
89,2016-09-18,3,20
90,2016-09-25,4,19
91,2016-10-02,5,18
92,2016-10-09,5,17
93,2016-10-16,3,15
94,2016-10-23,4,18
95,2016-10-30,3,17
96,2016-11-06,4,15
97,2016-11-13,5,16
98,2016-11-20,4,13
99,2016-11-27,5,17
100,2016-12-04,5,17
101,2016-12-11,5,16
102,2016-12-18,3,17
103,2016-12-25,5,14
104,2017-01-01,26,14
105,2017-01-08,27,17
106,2017-01-15,19,17
107,2017-01-22,18,15
108,2017-01-29,18,19
109,2017-02-05,15,14
110,2017-02-12,50,19
111,2017-02-19,31,17
112,2017-02-26,47,17
113,2017-03-05,81,17
114,2017-03-12,82,15
115,2017-03-19,55,19
116,2017-03-26,33,16
117,2017-04-02,25,18
118,2017-04-09,23,15
119,2017-04-16,25,12
120,2017-04-23,19,16
121,2017-04-30,23,16
122,2017-05-07,19,17
123,2017-05-14,18,16
124,2017-05-21,22,16
125,2017-05-28,20,15
126,2017-06-04,26,17
127,2017-06-11,19,17
128,2017-06-18,19,14
129,2017-06-25,19,12
130,2017-07-02,22,13
131,2017-07-09,31,14
132,2017-07-16,69,11
133,2017-07-23,23,14
134,2017-07-30,17,15
135,2017-08-06,18,12
136,2017-08-13,18,13
137,2017-08-20,18,12
138,2017-08-27,25,16
139,2017-09-03,15,16
140,2017-09-10,20,22
141,2017-09-17,56,19
142,2017-09-24,26,19
143,2017-10-01,16,20
144,2017-10-08,19,19
145,2017-10-15,37,19
146,2017-10-22,22,20
147,2017-10-29,20,17
148,2017-11-05,22,20
149,2017-11-12,21,19
150,2017-11-19,15,15
151,2017-11-26,23,18
152,2017-12-03,40,18
153,2017-12-10,38,17
154,2017-12-17,40,15
155,2017-12-24,38,16
156,2017-12-31,33,13
157,2018-01-07,37,14
158,2018-01-14,35,16
159,2018-01-21,41,17
160,2018-01-28,40,19
161,2018-02-04,27,23
162,2018-02-11,35,20
163,2018-02-18,26,17
164,2018-02-25,26,20
165,2018-03-04,22,15
166,2018-03-11,19,14
167,2018-03-18,17,16
168,2018-03-25,16,19
169,2018-04-01,16,18
170,2018-04-08,17,19
171,2018-04-15,16,17
172,2018-04-22,15,18
173,2018-04-29,12,18
174,2018-05-06,13,17
175,2018-05-13,13,14
176,2018-05-20,16,16
177,2018-05-27,12,18
178,2018-06-03,11,16
179,2018-06-10,12,15
180,2018-06-17,11,13
181,2018-06-24,17,12
182,2018-07-01,15,12
183,2018-07-08,13,13
184,2018-07-15,15,12
185,2018-07-22,15,15
186,2018-07-29,16,13
187,2018-08-05,15,13
188,2018-08-12,17,13
189,2018-08-19,17,14
190,2018-08-26,19,16
191,2018-09-02,25,16
192,2018-09-09,100,24
193,2018-09-16,49,22
194,2018-09-23,15,18
195,2018-09-30,12,19
196,2018-10-07,13,18
197,2018-10-14,10,18
198,2018-10-21,9,18
199,2018-10-28,9,16
200,2018-11-04,8,18
201,2018-11-11,6,18
202,2018-11-18,8,14
203,2018-11-25,8,19
204,2018-12-02,9,15
205,2018-12-09,9,16
206,2018-12-16,7,17
207,2018-12-23,10,14
208,2018-12-30,8,16
209,2019-01-06,8,17
210,2019-01-13,6,17
211,2019-01-20,9,17
212,2019-01-27,10,19
213,2019-02-03,7,20
214,2019-02-10,8,16
215,2019-02-17,11,18
216,2019-02-24,9,16
217,2019-03-03,8,17
218,2019-03-10,7,17
219,2019-03-17,6,17
220,2019-03-24,6,17
221,2019-03-31,9,17
222,2019-04-07,9,16
223,2019-04-14,10,13
