,date,U2,Alphabet
245,2019-09-15,7,63
246,2019-09-22,0,63
247,2019-09-29,4,67
248,2019-10-06,4,64
249,2019-10-13,0,52
250,2019-10-20,6,55
251,2019-10-27,0,58
252,2019-11-03,6,73
253,2019-11-10,8,79
254,2019-11-17,0,42
255,2019-11-24,8,46
256,2019-12-01,9,54
257,2019-12-08,8,42
258,2019-12-15,8,58
259,2019-12-22,5,43
260,2019-12-29,4,50
