,date,U2,Alphabet
0,2015-01-04,10,30
1,2015-01-11,12,30
2,2015-01-18,12,32
3,2015-01-25,10,29
4,2015-02-01,10,31
5,2015-02-08,9,32
6,2015-02-15,10,27
7,2015-02-22,7,30
8,2015-03-01,8,30
9,2015-03-08,10,29
10,2015-03-15,10,28
11,2015-03-22,7,31
12,2015-03-29,10,26
13,2015-04-05,8,29
14,2015-04-12,9,28
15,2015-04-19,8,30
16,2015-04-26,9,26
17,2015-05-03,16,23
18,2015-05-10,21,27
19,2015-05-17,15,22
20,2015-05-24,21,29
21,2015-05-31,14,28
22,2015-06-07,14,26
23,2015-06-14,12,24
24,2015-06-21,9,23
25,2015-06-28,10,24
26,2015-07-05,15,26
27,2015-07-12,15,25
28,2015-07-19,20,28
29,2015-07-26,19,24
30,2015-08-02,11,20
31,2015-08-09,6,50
32,2015-08-16,6,34
33,2015-08-23,8,32
34,2015-08-30,7,48
35,2015-09-06,8,40
36,2015-09-13,7,40
37,2015-09-20,7,33
38,2015-09-27,7,40
39,2015-10-04,8,46
40,2015-10-11,5,38
41,2015-10-18,5,44
42,2015-10-25,5,39
43,2015-11-01,7,40
44,2015-11-08,9,34
45,2015-11-15,11,32
46,2015-11-22,12,29
47,2015-11-29,9,35
48,2015-12-06,16,35
49,2015-12-13,8,30
50,2015-12-20,9,30
51,2015-12-27,9,21
52,2016-01-03,7,22
53,2016-01-10,6,24
54,2016-01-17,6,29
55,2016-01-24,7,30
56,2016-01-31,8,35
57,2016-02-07,7,29
58,2016-02-14,10,32
59,2016-02-21,6,35
60,2016-02-28,6,31
61,2016-03-06,5,28
62,2016-03-13,9,27
63,2016-03-20,6,25
64,2016-03-27,5,28
65,2016-04-03,8,29
66,2016-04-10,5,29
67,2016-04-17,5,30
68,2016-04-24,6,31
69,2016-05-01,7,27
70,2016-05-08,6,26
71,2016-05-15,5,28
72,2016-05-22,6,27
73,2016-05-29,6,24
74,2016-06-05,5,22
75,2016-06-12,7,23
76,2016-06-19,3,22
77,2016-06-26,5,25
78,2016-07-03,7,24
79,2016-07-10,6,24
80,2016-07-17,8,22
81,2016-07-24,6,21
82,2016-07-31,7,30
83,2016-08-07,6,18
84,2016-08-14,4,24
85,2016-08-21,6,26
86,2016-08-28,3,34
87,2016-09-04,4,35
88,2016-09-11,5,37
89,2016-09-18,6,37
90,2016-09-25,6,32
91,2016-10-02,7,33
92,2016-10-09,5,29
93,2016-10-16,6,32
94,2016-10-23,5,36
95,2016-10-30,4,27
96,2016-11-06,5,22
97,2016-11-13,6,32
98,2016-11-20,5,26
99,2016-11-27,6,35
100,2016-12-04,4,32
101,2016-12-11,6,31
102,2016-12-18,6,30
103,2016-12-25,8,25
104,2017-01-01,6,28
105,2017-01-08,74,27
106,2017-01-15,49,26
107,2017-01-22,15,33
108,2017-01-29,10,32
109,2017-02-05,10,30
110,2017-02-12,11,30
111,2017-02-19,9,29
112,2017-02-26,10,33
113,2017-03-05,12,30
114,2017-03-12,12,27
115,2017-03-19,12,30
116,2017-03-26,11,30
117,2017-04-02,11,31
118,2017-04-09,12,26
119,2017-04-16,12,26
120,2017-04-23,11,31
121,2017-04-30,11,31
122,2017-05-07,17,33
123,2017-05-14,20,28
124,2017-05-21,24,31
125,2017-05-28,29,28
126,2017-06-04,100,27
127,2017-06-11,43,22
128,2017-06-18,71,24
129,2017-06-25,24,25
130,2017-07-02,11,20
131,2017-07-09,10,21
132,2017-07-16,10,20
133,2017-07-23,10,24
134,2017-07-30,8,24
135,2017-08-06,9,24
136,2017-08-13,6,22
137,2017-08-20,9,28
138,2017-08-27,8,36
139,2017-09-03,12,36
140,2017-09-10,9,38
141,2017-09-17,8,35
142,2017-09-24,7,31
143,2017-10-01,8,34
144,2017-10-08,5,33
145,2017-10-15,5,30
146,2017-10-22,6,33
147,2017-10-29,12,33
148,2017-11-05,9,33
149,2017-11-12,12,34
150,2017-11-19,11,26
151,2017-11-26,12,28
152,2017-12-03,19,32
153,2017-12-10,10,29
154,2017-12-17,13,28
155,2017-12-24,7,22
156,2017-12-31,10,25
157,2018-01-07,8,33
158,2018-01-14,8,27
159,2018-01-21,5,32
160,2018-01-28,17,36
161,2018-02-04,8,35
162,2018-02-11,8,32
163,2018-02-18,6,34
164,2018-02-25,7,33
165,2018-03-04,8,30
166,2018-03-11,9,32
167,2018-03-18,7,30
168,2018-03-25,8,27
169,2018-04-01,7,27
170,2018-04-08,6,29
171,2018-04-15,8,30
172,2018-04-22,7,31
173,2018-04-29,9,26
174,2018-05-06,9,30
175,2018-05-13,8,27
176,2018-05-20,12,27
177,2018-05-27,13,22
178,2018-06-03,14,23
179,2018-06-10,56,25
180,2018-06-17,14,21
181,2018-06-24,11,26
182,2018-07-01,8,22
183,2018-07-08,7,23
184,2018-07-15,7,21
185,2018-07-22,7,27
186,2018-07-29,6,24
187,2018-08-05,6,22
188,2018-08-12,6,23
189,2018-08-19,5,23
190,2018-08-26,7,40
191,2018-09-02,7,37
192,2018-09-09,5,36
193,2018-09-16,5,36
194,2018-09-23,4,30
195,2018-09-30,6,36
196,2018-10-07,4,37
197,2018-10-14,5,30
198,2018-10-21,4,33
199,2018-10-28,6,30
200,2018-11-04,5,27
201,2018-11-11,6,29
202,2018-11-18,6,26
203,2018-11-25,4,32
204,2018-12-02,6,31
205,2018-12-09,6,27
206,2018-12-16,6,28
207,2018-12-23,5,20
208,2018-12-30,6,24
209,2019-01-06,5,28
210,2019-01-13,5,27
211,2019-01-20,6,30
212,2019-01-27,5,29
213,2019-02-03,6,37
214,2019-02-10,4,30
215,2019-02-17,8,30
216,2019-02-24,6,31
217,2019-03-03,4,30
218,2019-03-10,5,26
219,2019-03-17,6,31
220,2019-03-24,5,32
221,2019-03-31,4,30
222,2019-04-07,5,30
223,2019-04-14,4,26
224,2019-04-21,4,25
225,2019-04-28,5,29
226,2019-05-05,6,26
227,2019-05-12,5,23
228,2019-05-19,5,25
229,2019-05-26,7,25
230,2019-06-02,5,32
231,2019-06-09,5,21
232,2019-06-16,5,24
233,2019-06-23,5,23
234,2019-06-30,7,21
235,2019-07-07,6,22
236,2019-07-14,6,21
237,2019-07-21,6,21
238,2019-07-28,5,24
239,2019-08-04,5,26
240,2019-08-11,5,26
241,2019-08-18,7,25
242,2019-08-25,4,31
243,2019-09-01,5,32
244,2019-09-08,5,38
245,2019-09-15,4,33
246,2019-09-22,3,36
247,2019-09-29,4,33
248,2019-10-06,5,32
249,2019-10-13,4,33
250,2019-10-20,4,32
251,2019-10-27,5,38
252,2019-11-03,6,33
253,2019-11-10,5,33
254,2019-11-17,4,34
255,2019-11-24,6,27
256,2019-12-01,6,36
257,2019-12-08,5,26
258,2019-12-15,5,28
259,2019-12-22,5,22
260,2019-12-29,5,26
