,date,Pink,Alphabet
0,2015-01-04,7,42
1,2015-01-11,7,44
2,2015-01-18,7,40
3,2015-01-25,8,41
4,2015-02-01,6,42
5,2015-02-08,8,44
6,2015-02-15,7,42
7,2015-02-22,8,43
8,2015-03-01,7,44
9,2015-03-08,8,43
10,2015-03-15,6,42
11,2015-03-22,9,42
12,2015-03-29,6,35
13,2015-04-05,7,34
14,2015-04-12,19,40
15,2015-04-19,6,40
16,2015-04-26,8,38
17,2015-05-03,7,36
18,2015-05-10,9,35
19,2015-05-17,7,36
20,2015-05-24,8,38
21,2015-05-31,7,37
22,2015-06-07,7,36
23,2015-06-14,5,32
24,2015-06-21,7,37
25,2015-06-28,6,32
26,2015-07-05,7,30
27,2015-07-12,8,31
28,2015-07-19,9,34
29,2015-07-26,6,36
30,2015-08-02,8,32
31,2015-08-09,7,100
32,2015-08-16,8,42
33,2015-08-23,7,35
34,2015-08-30,8,46
35,2015-09-06,15,48
36,2015-09-13,8,52
37,2015-09-20,7,49
38,2015-09-27,9,52
39,2015-10-04,8,60
40,2015-10-11,5,43
41,2015-10-18,6,52
42,2015-10-25,8,51
43,2015-11-01,5,45
44,2015-11-08,6,42
45,2015-11-15,8,46
46,2015-11-22,8,43
47,2015-11-29,7,46
48,2015-12-06,8,40
49,2015-12-13,5,45
50,2015-12-20,7,37
51,2015-12-27,8,34
52,2016-01-03,5,35
53,2016-01-10,7,40
54,2016-01-17,5,40
55,2016-01-24,6,40
56,2016-01-31,9,58
57,2016-02-07,9,41
58,2016-02-14,9,44
59,2016-02-21,7,44
60,2016-02-28,7,45
61,2016-03-06,10,41
62,2016-03-13,7,42
63,2016-03-20,7,37
64,2016-03-27,5,39
65,2016-04-03,6,40
66,2016-04-10,8,41
67,2016-04-17,9,40
68,2016-04-24,10,39
69,2016-05-01,12,40
70,2016-05-08,10,37
71,2016-05-15,15,40
72,2016-05-22,22,38
73,2016-05-29,17,35
74,2016-06-05,13,41
75,2016-06-12,11,37
76,2016-06-19,11,37
77,2016-06-26,10,37
78,2016-07-03,11,34
79,2016-07-10,10,35
80,2016-07-17,10,30
81,2016-07-24,11,38
82,2016-07-31,11,41
83,2016-08-07,10,29
84,2016-08-14,8,30
85,2016-08-21,10,36
86,2016-08-28,8,40
87,2016-09-04,9,45
88,2016-09-11,7,47
89,2016-09-18,7,53
90,2016-09-25,6,49
91,2016-10-02,8,42
92,2016-10-09,6,37
93,2016-10-16,9,41
94,2016-10-23,8,45
95,2016-10-30,7,43
96,2016-11-06,8,32
97,2016-11-13,13,38
98,2016-11-20,8,37
99,2016-11-27,7,40
100,2016-12-04,7,45
101,2016-12-11,9,40
102,2016-12-18,7,38
103,2016-12-25,13,33
104,2017-01-01,10,35
105,2017-01-08,8,34
106,2017-01-15,9,43
107,2017-01-22,8,45
108,2017-01-29,7,39
109,2017-02-05,8,39
110,2017-02-12,8,42
111,2017-02-19,9,37
112,2017-02-26,7,40
113,2017-03-05,7,40
114,2017-03-12,7,38
115,2017-03-19,8,41
116,2017-03-26,8,42
117,2017-04-02,9,40
118,2017-04-09,8,37
119,2017-04-16,6,36
120,2017-04-23,8,39
121,2017-04-30,9,40
122,2017-05-07,8,41
123,2017-05-14,6,39
124,2017-05-21,8,43
125,2017-05-28,7,39
126,2017-06-04,6,41
127,2017-06-11,8,38
128,2017-06-18,8,37
129,2017-06-25,9,36
130,2017-07-02,10,35
131,2017-07-09,16,33
132,2017-07-16,9,33
133,2017-07-23,8,37
134,2017-07-30,8,32
135,2017-08-06,12,31
136,2017-08-13,14,32
137,2017-08-20,15,33
138,2017-08-27,59,36
139,2017-09-03,18,43
140,2017-09-10,14,54
141,2017-09-17,14,46
142,2017-09-24,13,45
143,2017-10-01,30,46
144,2017-10-08,56,46
