,date,U2,Alphabet
245,2019-09-15,17,47
246,2019-09-22,0,42
247,2019-09-29,38,90
248,2019-10-06,10,54
249,2019-10-13,13,49
250,2019-10-20,11,61
251,2019-10-27,0,39
252,2019-11-03,0,55
253,2019-11-10,0,87
254,2019-11-17,9,61
255,2019-11-24,0,43
256,2019-12-01,0,42
257,2019-12-08,13,37
258,2019-12-15,9,44
259,2019-12-22,0,30
260,2019-12-29,0,59
