,date,Metallica,Alphabet
245,2019-09-15,3,32
246,2019-09-22,10,33
247,2019-09-29,8,23
248,2019-10-06,14,26
249,2019-10-13,9,27
250,2019-10-20,8,26
251,2019-10-27,9,30
252,2019-11-03,5,32
253,2019-11-10,7,29
254,2019-11-17,9,28
255,2019-11-24,9,22
256,2019-12-01,6,23
257,2019-12-08,6,24
258,2019-12-15,9,34
259,2019-12-22,8,21
260,2019-12-29,9,23
