,date,Coldplay,Alphabet
245,2019-09-15,1,20
246,2019-09-22,5,24
247,2019-09-29,6,26
248,2019-10-06,3,27
249,2019-10-13,6,19
250,2019-10-20,0,18
251,2019-10-27,2,28
252,2019-11-03,2,21
253,2019-11-10,6,24
254,2019-11-17,6,23
255,2019-11-24,2,14
256,2019-12-01,0,20
257,2019-12-08,3,25
258,2019-12-15,3,19
259,2019-12-22,6,19
260,2019-12-29,2,17
