,date,U2,Alphabet
0,2015-01-04,36,67
1,2015-01-11,26,48
2,2015-01-18,11,55
3,2015-01-25,26,53
4,2015-02-01,44,34
5,2015-02-08,11,38
6,2015-02-15,21,34
7,2015-02-22,25,16
8,2015-03-01,25,61
9,2015-03-08,15,38
10,2015-03-15,0,42
11,2015-03-22,10,57
12,2015-03-29,7,56
13,2015-04-05,0,54
14,2015-04-12,0,33
15,2015-04-19,0,37
16,2015-04-26,8,20
17,2015-05-03,32,64
18,2015-05-10,36,40
19,2015-05-17,31,46
20,2015-05-24,30,41
21,2015-05-31,44,24
22,2015-06-07,58,40
23,2015-06-14,20,30
24,2015-06-21,22,18
25,2015-06-28,21,30
26,2015-07-05,84,42
27,2015-07-12,75,38
28,2015-07-19,40,51
29,2015-07-26,27,31
30,2015-08-02,14,0
31,2015-08-09,42,61
32,2015-08-16,19,60
33,2015-08-23,40,26
34,2015-08-30,0,64
35,2015-09-06,20,50
36,2015-09-13,13,68
37,2015-09-20,9,47
38,2015-09-27,8,53
39,2015-10-04,15,78
40,2015-10-11,22,25
41,2015-10-18,0,39
42,2015-10-25,0,41
43,2015-11-01,22,54
44,2015-11-08,20,52
45,2015-11-15,0,57
46,2015-11-22,0,41
47,2015-11-29,0,73
48,2015-12-06,31,48
49,2015-12-13,23,54
50,2015-12-20,39,32
51,2015-12-27,41,19
52,2016-01-03,16,39
53,2016-01-10,13,85
54,2016-01-17,0,50
55,2016-01-24,16,46
56,2016-01-31,11,44
57,2016-02-07,11,43
58,2016-02-14,0,40
59,2016-02-21,20,48
60,2016-02-28,20,56
61,2016-03-06,34,42
62,2016-03-13,22,49
63,2016-03-20,13,62
64,2016-03-27,13,24
65,2016-04-03,11,30
66,2016-04-10,14,44
67,2016-04-17,15,27
68,2016-04-24,0,43
69,2016-05-01,7,28
70,2016-05-08,0,52
71,2016-05-15,17,52
72,2016-05-22,24,38
73,2016-05-29,0,32
74,2016-06-05,31,33
75,2016-06-12,0,43
76,2016-06-19,0,38
77,2016-06-26,21,22
78,2016-07-03,8,44
79,2016-07-10,0,0
80,2016-07-17,35,28
81,2016-07-24,0,44
82,2016-07-31,0,34
83,2016-08-07,8,39
84,2016-08-14,0,49
85,2016-08-21,10,24
86,2016-08-28,8,50
87,2016-09-04,0,52
88,2016-09-11,14,62
89,2016-09-18,10,45
90,2016-09-25,21,39
91,2016-10-02,24,41
92,2016-10-09,7,61
93,2016-10-16,8,42
94,2016-10-23,0,50
95,2016-10-30,0,56
96,2016-11-06,0,42
97,2016-11-13,11,50
98,2016-11-20,25,21
99,2016-11-27,0,44
100,2016-12-04,7,43
101,2016-12-11,10,45
102,2016-12-18,7,52
103,2016-12-25,16,42
104,2017-01-01,28,60
105,2017-01-08,99,33
106,2017-01-15,43,46
107,2017-01-22,6,12
108,2017-01-29,27,47
109,2017-02-05,16,27
110,2017-02-12,8,56
111,2017-02-19,25,31
112,2017-02-26,15,39
113,2017-03-05,19,53
114,2017-03-12,14,31
115,2017-03-19,21,49
116,2017-03-26,8,46
117,2017-04-02,11,37
118,2017-04-09,11,44
119,2017-04-16,16,45
120,2017-04-23,18,35
121,2017-04-30,25,40
122,2017-05-07,20,39
123,2017-05-14,32,31
124,2017-05-21,25,50
125,2017-05-28,23,26
126,2017-06-04,25,46
127,2017-06-11,32,66
128,2017-06-18,58,35
129,2017-06-25,100,43
130,2017-07-02,23,56
131,2017-07-09,0,32
132,2017-07-16,0,58
133,2017-07-23,22,39
134,2017-07-30,0,8
135,2017-08-06,10,22
136,2017-08-13,37,25
137,2017-08-20,13,39
138,2017-08-27,14,46
139,2017-09-03,0,59
140,2017-09-10,16,70
141,2017-09-17,19,66
142,2017-09-24,19,38
143,2017-10-01,12,56
144,2017-10-08,16,42
145,2017-10-15,15,41
146,2017-10-22,9,58
147,2017-10-29,17,41
148,2017-11-05,18,41
149,2017-11-12,31,26
150,2017-11-19,17,38
151,2017-11-26,22,50
152,2017-12-03,32,49
153,2017-12-10,26,51
154,2017-12-17,10,43
155,2017-12-24,27,46
156,2017-12-31,0,29
157,2018-01-07,13,35
158,2018-01-14,14,44
159,2018-01-21,15,49
160,2018-01-28,39,52
161,2018-02-04,26,76
162,2018-02-11,21,60
163,2018-02-18,26,60
164,2018-02-25,19,50
165,2018-03-04,21,42
166,2018-03-11,0,36
167,2018-03-18,0,55
168,2018-03-25,15,27
169,2018-04-01,10,57
170,2018-04-08,9,63
171,2018-04-15,16,39
172,2018-04-22,6,63
173,2018-04-29,22,48
174,2018-05-06,28,30
175,2018-05-13,20,26
176,2018-05-20,19,29
177,2018-05-27,24,48
178,2018-06-03,18,38
179,2018-06-10,31,39
180,2018-06-17,56,49
181,2018-06-24,28,39
182,2018-07-01,25,23
183,2018-07-08,22,34
184,2018-07-15,7,56
185,2018-07-22,22,36
186,2018-07-29,11,23
187,2018-08-05,7,24
188,2018-08-12,11,35
189,2018-08-19,15,32
190,2018-08-26,5,40
191,2018-09-02,22,44
192,2018-09-09,8,47
193,2018-09-16,0,48
194,2018-09-23,10,42
195,2018-09-30,8,45
196,2018-10-07,14,38
197,2018-10-14,18,40
198,2018-10-21,14,43
199,2018-10-28,7,49
200,2018-11-04,0,45
201,2018-11-11,0,20
202,2018-11-18,15,35
203,2018-11-25,17,55
204,2018-12-02,8,49
205,2018-12-09,6,54
206,2018-12-16,16,30
207,2018-12-23,7,25
208,2018-12-30,22,47
209,2019-01-06,0,0
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,0,0
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,6,45
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,0,0
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,0,0
223,2019-04-14,0,0
224,2019-04-21,0,0
225,2019-04-28,0,0
226,2019-05-05,9,31
227,2019-05-12,0,0
228,2019-05-19,0,0
229,2019-05-26,0,0
230,2019-06-02,0,0
231,2019-06-09,0,0
232,2019-06-16,0,0
233,2019-06-23,0,0
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,11,32
237,2019-07-21,0,0
238,2019-07-28,0,43
239,2019-08-04,0,0
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,0,0
243,2019-09-01,0,0
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,6,35
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,0
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,0,0
254,2019-11-17,0,0
255,2019-11-24,10,38
256,2019-12-01,8,63
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,0,0
