,date,The Rolling Stones,Alphabet
244,2019-09-08,11,56
245,2019-09-15,0,41
246,2019-09-22,4,42
247,2019-09-29,7,43
248,2019-10-06,9,46
249,2019-10-13,6,45
250,2019-10-20,12,36
251,2019-10-27,14,51
252,2019-11-03,10,49
253,2019-11-10,8,49
254,2019-11-17,11,33
255,2019-11-24,9,30
256,2019-12-01,14,54
257,2019-12-08,9,54
258,2019-12-15,7,39
259,2019-12-22,3,28
260,2019-12-29,17,34
