,date,Guns N' Roses,Alphabet
244,2019-09-08,3,16
245,2019-09-15,1,18
246,2019-09-22,5,18
247,2019-09-29,4,19
248,2019-10-06,5,18
249,2019-10-13,6,15
250,2019-10-20,3,16
251,2019-10-27,2,17
252,2019-11-03,4,21
253,2019-11-10,2,23
254,2019-11-17,3,12
255,2019-11-24,1,13
256,2019-12-01,1,16
257,2019-12-08,1,12
258,2019-12-15,2,17
259,2019-12-22,1,12
260,2019-12-29,1,14
