,date,Ed Sheeran,Alphabet
244,2019-09-08,12,35
245,2019-09-15,11,34
246,2019-09-22,10,31
247,2019-09-29,13,33
248,2019-10-06,11,31
249,2019-10-13,12,33
250,2019-10-20,9,35
251,2019-10-27,10,38
252,2019-11-03,11,33
253,2019-11-10,11,32
254,2019-11-17,10,31
255,2019-11-24,11,25
256,2019-12-01,10,33
257,2019-12-08,9,32
258,2019-12-15,7,28
259,2019-12-22,13,23
260,2019-12-29,12,20
