,date,Bruno Mars,Alphabet
244,2019-09-08,6,30
245,2019-09-15,8,27
246,2019-09-22,7,24
247,2019-09-29,5,25
248,2019-10-06,6,26
249,2019-10-13,6,26
250,2019-10-20,4,26
251,2019-10-27,5,31
252,2019-11-03,6,31
253,2019-11-10,5,25
254,2019-11-17,6,29
255,2019-11-24,6,20
256,2019-12-01,5,28
257,2019-12-08,5,29
258,2019-12-15,6,24
259,2019-12-22,5,17
260,2019-12-29,6,17
