,date,Ed Sheeran,Alphabet
0,2015-01-04,60,49
1,2015-01-11,34,34
2,2015-01-18,25,39
3,2015-01-25,65,15
4,2015-02-01,69,42
5,2015-02-08,79,45
6,2015-02-15,52,0
7,2015-02-22,50,34
8,2015-03-01,50,36
9,2015-03-08,49,60
10,2015-03-15,20,46
11,2015-03-22,73,20
12,2015-03-29,38,34
13,2015-04-05,36,30
14,2015-04-12,0,24
15,2015-04-19,0,10
16,2015-04-26,28,56
17,2015-05-03,31,46
18,2015-05-10,24,0
19,2015-05-17,33,54
20,2015-05-24,26,35
21,2015-05-31,49,23
22,2015-06-07,53,25
23,2015-06-14,43,17
24,2015-06-21,34,23
25,2015-06-28,0,29
26,2015-07-05,19,20
27,2015-07-12,22,45
28,2015-07-19,21,45
29,2015-07-26,28,24
30,2015-08-02,41,47
31,2015-08-09,36,42
32,2015-08-16,32,0
33,2015-08-23,0,22
34,2015-08-30,29,40
35,2015-09-06,11,24
36,2015-09-13,0,56
37,2015-09-20,15,35
38,2015-09-27,40,50
39,2015-10-04,47,36
40,2015-10-11,13,12
41,2015-10-18,13,35
42,2015-10-25,18,48
43,2015-11-01,18,42
44,2015-11-08,0,16
45,2015-11-15,13,41
46,2015-11-22,15,25
47,2015-11-29,39,45
48,2015-12-06,14,53
49,2015-12-13,33,38
50,2015-12-20,0,11
51,2015-12-27,24,28
52,2016-01-03,14,15
53,2016-01-10,0,51
54,2016-01-17,30,35
55,2016-01-24,0,13
56,2016-01-31,0,34
57,2016-02-07,27,38
58,2016-02-14,53,26
59,2016-02-21,14,31
60,2016-02-28,13,30
61,2016-03-06,31,43
62,2016-03-13,17,40
63,2016-03-20,13,43
64,2016-03-27,62,26
65,2016-04-03,13,21
66,2016-04-10,19,34
67,2016-04-17,10,25
68,2016-04-24,11,41
69,2016-05-01,12,62
70,2016-05-08,11,33
71,2016-05-15,9,31
72,2016-05-22,0,34
73,2016-05-29,0,42
74,2016-06-05,8,43
75,2016-06-12,18,25
76,2016-06-19,0,25
77,2016-06-26,9,30
78,2016-07-03,16,27
79,2016-07-10,21,34
80,2016-07-17,0,14
81,2016-07-24,23,23
82,2016-07-31,11,38
83,2016-08-07,20,11
84,2016-08-14,21,21
85,2016-08-21,0,0
86,2016-08-28,8,47
87,2016-09-04,0,45
88,2016-09-11,0,56
89,2016-09-18,0,58
90,2016-09-25,11,37
91,2016-10-02,0,37
92,2016-10-09,10,36
93,2016-10-16,0,17
94,2016-10-23,0,46
95,2016-10-30,0,27
96,2016-11-06,21,39
97,2016-11-13,0,40
98,2016-11-20,10,43
99,2016-11-27,26,40
100,2016-12-04,14,53
101,2016-12-11,0,45
102,2016-12-18,0,21
103,2016-12-25,0,31
104,2017-01-01,19,37
105,2017-01-08,24,26
106,2017-01-15,45,38
107,2017-01-22,21,50
108,2017-01-29,17,23
109,2017-02-05,18,33
110,2017-02-12,67,35
111,2017-02-19,16,35
112,2017-02-26,39,34
113,2017-03-05,93,34
114,2017-03-12,85,47
115,2017-03-19,39,44
116,2017-03-26,45,34
117,2017-04-02,50,51
118,2017-04-09,37,29
